Gene,Predicted Label,Probability
POLR3GL,[0],[0.23077062]
ZNF627,[0],[0.23076585]
EBAG9,[0],[0.23076503]
ZNF461,[0],[0.23076442]
SYT4,[0],[0.23074274]
CHST5,[0],[0.23073664]
LPAR6,[0],[0.23072799]
SSTR1,[0],[0.23071271]
TEX12,[0],[0.2307091]
TNFSF11,[0],[0.2306951]
PIK3C2G,[0],[0.23067015]
UBXN8,[0],[0.2306494]
ZNF571,[0],[0.23064828]
SEPTIN1,[0],[0.23063865]
SURF1,[0],[0.23063155]
SLCO4C1,[0],[0.23062259]
ZP1,[0],[0.23061644]
UTP25,[0],[0.23060861]
TF,[0],[0.23060293]
TBX2,[0],[0.23060249]
RGS17,[0],[0.23059213]
SUGCT,[0],[0.23057921]
WNT9A,[0],[0.23057665]
TMIE,[0],[0.23056369]
ITGA10,[0],[0.23055553]
JOSD1,[0],[0.23055258]
KCNV1,[0],[0.23055239]
LLGL2,[0],[0.2305436]
P2RX4,[0],[0.23051493]
FGD2,[0],[0.23049058]
FBXL8,[0],[0.23048711]
ULBP3,[0],[0.23044899]
NWD1,[0],[0.23044775]
SNCB,[0],[0.23043555]
POLR1G,[0],[0.23043026]
FCN1,[0],[0.23040998]
PGAM4,[0],[0.2303999]
STAP2,[0],[0.23039593]
MST1R,[0],[0.23039474]
ADGRB1,[0],[0.2303872]
TEK,[0],[0.23038016]
SDF2L1,[0],[0.2303773]
SLC22A1,[0],[0.23036566]
GABBR2,[0],[0.23035541]
NOG,[0],[0.23034878]
GLP1R,[0],[0.23034084]
MKS1,[0],[0.2303239]
MYT1,[0],[0.23030801]
SPAG17,[0],[0.23028338]
DLX5,[0],[0.23027746]
GCKR,[0],[0.23027496]
UBE2D4,[0],[0.23027286]
KCNC1,[0],[0.23026456]
VPS18,[0],[0.2302574]
KCNH2,[0],[0.23025495]
ZNF275,[0],[0.23025395]
TLE2,[0],[0.23023291]
CDX2,[0],[0.2302263]
HES2,[0],[0.23022513]
PRX,[0],[0.23021115]
SNRNP27,[0],[0.2301994]
CHRNA6,[0],[0.23019892]
CD200R1,[0],[0.23018262]
ZNF805,[0],[0.2301793]
VAMP5,[0],[0.23016338]
SEPTIN4,[0],[0.23016156]
OR13A1,[0],[0.23015524]
H2BU1,[0],[0.23015097]
DOK5,[0],[0.23014383]
CASP5,[0],[0.23014115]
XPNPEP2,[0],[0.23013377]
GCHFR,[0],[0.23011407]
IFIT1B,[0],[0.2301113]
MATR3,[0],[0.2301013]
TPGS1,[0],[0.2300968]
DKK2,[0],[0.23008095]
ZNF557,[0],[0.2300633]
WNK4,[0],[0.2300623]
MRM1,[0],[0.23005186]
ZNF202,[0],[0.23005132]
PDE5A,[0],[0.23004113]
AHR,[0],[0.23003215]
OXSM,[0],[0.23002993]
SEMA4A,[0],[0.22998431]
ESYT3,[0],[0.22996773]
HOXD3,[0],[0.22994545]
TNNT2,[0],[0.22993742]
VEGFA,[0],[0.22993357]
ESAM,[0],[0.22993137]
PSD,[0],[0.22992405]
MADCAM1,[0],[0.22991392]
RAB3A,[0],[0.22991045]
OR2G6,[0],[0.2299094]
CATSPER2,[0],[0.22990505]
RTP5,[0],[0.22988267]
RIOK2,[0],[0.22987682]
C2,[0],[0.22986662]
KIF21B,[0],[0.22984967]
ST14,[0],[0.22984268]
NUDT8,[0],[0.22983576]
BMP7,[0],[0.22983052]
S100A13,[0],[0.22981593]
WDR18,[0],[0.22979416]
P2RY11,[0],[0.22979335]
PNPLA7,[0],[0.22977296]
PRLR,[0],[0.22976245]
MANEA,[0],[0.22974877]
CENPS,[0],[0.22974426]
PLXNB3,[0],[0.2297322]
SFTA3,[0],[0.22972186]
RFX6,[0],[0.22972076]
TRIM50,[0],[0.2297205]
ZNF280B,[0],[0.22969694]
WNT10B,[0],[0.22969624]
F12,[0],[0.22967461]
RILP,[0],[0.22965273]
IL7R,[0],[0.22961247]
PTPRC,[0],[0.22959913]
SERPINB1,[0],[0.22959043]
TCTEX1D1,[0],[0.22958326]
NLRP4,[0],[0.22957861]
RFX2,[0],[0.22956648]
SPINK9,[0],[0.22952877]
ZNF418,[0],[0.22950742]
ITGA4,[0],[0.22950555]
TNC,[0],[0.2295047]
ZNF625,[0],[0.22950424]
KLK14,[0],[0.22950405]
TGM1,[0],[0.22948885]
KAT2A,[0],[0.22947903]
TMPRSS2,[0],[0.22947869]
AK3,[0],[0.2294768]
DRP2,[0],[0.22946404]
NECTIN4,[0],[0.22945207]
SNAI1,[0],[0.22942586]
RNASE1,[0],[0.22941783]
MED11,[0],[0.22940709]
FXYD2,[0],[0.22940388]
ZNF570,[0],[0.22939233]
ZNF404,[0],[0.2293826]
MAGEA3,[0],[0.22936572]
KL,[0],[0.22936489]
GTF2H5,[0],[0.2293607]
H2BC3,[0],[0.22934008]
TFR2,[0],[0.2293288]
TMOD4,[0],[0.22932696]
DCX,[0],[0.22931759]
MYOC,[0],[0.22931062]
GAD2,[0],[0.22931062]
CACNA1H,[0],[0.22930782]
MUC17,[0],[0.22930023]
TTC8,[0],[0.22929472]
INSC,[0],[0.22929391]
ZNF208,[0],[0.22927979]
MCMDC2,[0],[0.22927664]
G0S2,[0],[0.22927366]
NEFM,[0],[0.22926553]
TGFB1I1,[0],[0.22926544]
SLPI,[0],[0.22923642]
ZNF492,[0],[0.22922105]
GPR37,[0],[0.22920649]
SLC15A5,[0],[0.2292021]
ITGA2B,[0],[0.22920139]
TRPM8,[0],[0.22919889]
PLXNA4,[0],[0.22919258]
NOX1,[0],[0.22919214]
TBC1D10A,[0],[0.22919093]
ADGRF5,[0],[0.2291764]
ELAVL2,[0],[0.22917229]
THBD,[0],[0.22916783]
TSSC4,[0],[0.22916098]
SNAPIN,[0],[0.22913519]
PDCD5,[0],[0.22912318]
CEP41,[0],[0.2291095]
PTPN21,[0],[0.22910146]
ELAVL3,[0],[0.22910067]
EVI2A,[0],[0.22909369]
SIGLEC1,[0],[0.22909333]
PLP1,[0],[0.22909088]
CHRNA4,[0],[0.22908732]
MRPL50,[0],[0.22906871]
SCX,[0],[0.22902983]
GBP7,[0],[0.2290212]
NICN1,[0],[0.22901557]
MYH13,[0],[0.22900088]
TECTA,[0],[0.22899808]
ZNF382,[0],[0.22899783]
LGR6,[0],[0.22899358]
LYZ,[0],[0.22898857]
TAS2R10,[0],[0.22898452]
NKX2-4,[0],[0.22897722]
SUV39H1,[0],[0.22895774]
DNAAF3,[0],[0.22895202]
CYP2D6,[0],[0.22894697]
MPIG6B,[0],[0.22894162]
PTGS1,[0],[0.2289405]
UTP15,[0],[0.22893903]
RCVRN,[0],[0.22892699]
CCL28,[0],[0.2289078]
ZAP70,[0],[0.22890729]
MEIG1,[0],[0.2288773]
CUL7,[0],[0.22887404]
MUC5B,[0],[0.22887397]
UCN3,[0],[0.22885817]
ACOX1,[0],[0.22885463]
RCE1,[0],[0.22885177]
TFAP2C,[0],[0.22884879]
ST3GAL5,[0],[0.22884664]
PCDHA11,[0],[0.22879338]
SLITRK4,[0],[0.22878021]
PIP5K1B,[0],[0.22877848]
HUS1,[0],[0.22876146]
RAMP2,[0],[0.22875266]
ZNF677,[0],[0.2287508]
SERPINB10,[0],[0.2287444]
REEP6,[0],[0.22873831]
PYGO1,[0],[0.22873567]
PCDH18,[0],[0.22872464]
SLC22A13,[0],[0.22871122]
ITGAX,[0],[0.22869463]
PIGP,[0],[0.22869392]
TPH2,[0],[0.22869247]
HCAR1,[0],[0.22868659]
ZNF99,[0],[0.22867538]
ZNF697,[0],[0.22865574]
TLR4,[0],[0.22865522]
ZNF729,[0],[0.22865511]
KCNJ16,[0],[0.22864963]
AGMO,[0],[0.22862874]
SEZ6L2,[0],[0.2286231]
PLLP,[0],[0.22862095]
ZNF799,[0],[0.2285948]
PBLD,[0],[0.22859022]
IL11,[0],[0.22858508]
PCSK2,[0],[0.22857511]
FAM220A,[0],[0.2285722]
PPEF1,[0],[0.22856654]
USP2,[0],[0.22854027]
OXER1,[0],[0.22853118]
GUCY2D,[0],[0.2285083]
FOXE3,[0],[0.22849876]
ZNF74,[0],[0.22848995]
MGRN1,[0],[0.22848785]
TRIM45,[0],[0.22848532]
ZNF669,[0],[0.22848208]
STOML3,[0],[0.22847296]
TSPAN7,[0],[0.22846709]
COX11,[0],[0.22845848]
TADA3,[0],[0.22845197]
NOS2,[0],[0.228448]
HTRA2,[0],[0.22842036]
FDX2,[0],[0.22839871]
SYCP3,[0],[0.22836384]
SLC1A2,[0],[0.228363]
RPP14,[0],[0.22835778]
GMPR,[0],[0.22834776]
GNA15,[0],[0.22834073]
ZNF383,[0],[0.22833654]
NKD2,[0],[0.22833103]
UBE2U,[0],[0.22832881]
ZMYND10,[0],[0.22832574]
SCN5A,[0],[0.22830774]
ZNF2,[0],[0.228294]
KLRD1,[0],[0.22828883]
ZNF425,[0],[0.22828445]
TMEM17,[0],[0.22828388]
GALR1,[0],[0.22828236]
TTR,[0],[0.22827327]
PSMA2,[0],[0.22826178]
MMP23B,[0],[0.22825782]
PHKG1,[0],[0.22825061]
CNTN6,[0],[0.22825001]
NANOG,[0],[0.2282493]
KLK6,[0],[0.22824454]
TEX101,[0],[0.22823575]
SGK2,[0],[0.22823247]
RGPD2,[0],[0.22821763]
RIMKLA,[0],[0.22821301]
MMAA,[0],[0.2282008]
NCR1,[0],[0.22819582]
PTTG2,[0],[0.22816831]
CD40,[0],[0.2281655]
USH1G,[0],[0.22816136]
FOXJ1,[0],[0.22811908]
SYT9,[0],[0.22809419]
TREM1,[0],[0.22808468]
FUCA1,[0],[0.22806405]
ARSG,[0],[0.22805344]
SLC6A19,[0],[0.2280415]
TFF2,[0],[0.22803588]
USP41,[0],[0.22801633]
ZNF486,[0],[0.22801282]
SPRR1B,[0],[0.22801034]
ZFP69B,[0],[0.22799148]
RAB24,[0],[0.22798848]
SERPIND1,[0],[0.2279796]
TTC30A,[0],[0.22797465]
SYTL1,[0],[0.22797093]
ZNF556,[0],[0.2279461]
PTGER2,[0],[0.22791375]
RGN,[0],[0.22790994]
CYP7A1,[0],[0.22789961]
CAMK2B,[0],[0.22789498]
CYP24A1,[0],[0.22789307]
LGSN,[0],[0.2278923]
SLC4A11,[0],[0.22788294]
UCP3,[0],[0.22786385]
PPAN,[0],[0.22786172]
SCNN1D,[0],[0.22785704]
HSPA6,[0],[0.22784954]
C7orf26,[0],[0.22784793]
PDZK1,[0],[0.22784536]
ZNF71,[0],[0.22784536]
SLC6A20,[0],[0.22783738]
RASSF6,[0],[0.22782575]
ZNF585B,[0],[0.22781566]
OR2L2,[0],[0.22780982]
RELL2,[0],[0.22778116]
SPTB,[0],[0.22778109]
P2RX3,[0],[0.2277734]
NT5E,[0],[0.22777186]
TCL1B,[0],[0.2277676]
NLRX1,[0],[0.2277655]
SIGIRR,[0],[0.22776242]
ZNF682,[0],[0.22775954]
WNT3A,[0],[0.2277583]
XIRP1,[0],[0.22775128]
LOXL4,[0],[0.22773634]
TRMT5,[0],[0.22771902]
SLC6A13,[0],[0.2276956]
METTL14,[0],[0.22764856]
NTF3,[0],[0.22763954]
ZNF471,[0],[0.2276391]
NPL,[0],[0.22763486]
KIRREL2,[0],[0.22763376]
LIN7B,[0],[0.22763133]
NR2E3,[0],[0.22762997]
TBPL2,[0],[0.22762802]
PRIM2,[0],[0.22762427]
TAS1R1,[0],[0.22761641]
RGS13,[0],[0.22758543]
COL11A1,[0],[0.22754715]
COX15,[0],[0.22753944]
STING1,[0],[0.2275318]
SRY,[0],[0.22753176]
SLC9A1,[0],[0.22752158]
IL12RB2,[0],[0.22751977]
IER3,[0],[0.22751124]
HSPA13,[0],[0.2275008]
USP6,[0],[0.22749676]
EHHADH,[0],[0.2274896]
NLRP7,[0],[0.22747822]
XIRP2,[0],[0.22746086]
CEBPA,[0],[0.22745639]
GPAT2,[0],[0.22744533]
ZNF681,[0],[0.22742906]
SLC17A7,[0],[0.22742398]
MTSS1,[0],[0.22742373]
WNT9B,[0],[0.22739518]
TNRC6C,[0],[0.22737344]
CYP26B1,[0],[0.22737141]
ZNF667,[0],[0.22736475]
ZP4,[0],[0.22734286]
SPARCL1,[0],[0.22733587]
NR1I3,[0],[0.22733513]
H3C1,[0],[0.22729662]
HTR1D,[0],[0.22729415]
HTR4,[0],[0.22729097]
ZNF658,[0],[0.22726068]
FMO5,[0],[0.22725807]
PCDHA2,[0],[0.22725773]
PDLIM4,[0],[0.22725506]
GYS2,[0],[0.22725423]
HPGDS,[0],[0.22725128]
EXOC7,[0],[0.22724184]
TGFB3,[0],[0.22722818]
RIMS1,[0],[0.2271967]
MON1A,[0],[0.22719182]
TNIP3,[0],[0.22718616]
OR5AU1,[0],[0.22718291]
GDF7,[0],[0.22717215]
PDZD7,[0],[0.22714981]
SNCAIP,[0],[0.22714646]
KCNE3,[0],[0.22713414]
APBA3,[0],[0.22713198]
PYY,[0],[0.2271318]
TNFSF13,[0],[0.22710583]
PTPRB,[0],[0.22710197]
TRPV3,[0],[0.22709742]
PPP1R14C,[0],[0.22709526]
PLAT,[0],[0.22707951]
UBL4B,[0],[0.22705105]
TBX1,[0],[0.2270476]
WNT4,[0],[0.22704726]
TNFRSF25,[0],[0.22703667]
NKAIN4,[0],[0.22702582]
ACTR3C,[0],[0.22702381]
WNT8B,[0],[0.22701828]
VWA7,[0],[0.22699389]
SCN3A,[0],[0.22696397]
FBXW10,[0],[0.22696273]
ULBP2,[0],[0.22695622]
DGKQ,[0],[0.22693965]
DONSON,[0],[0.22693904]
RASD2,[0],[0.22693431]
SLC6A1,[0],[0.22692552]
DCT,[0],[0.22691305]
TBP,[0],[0.22691028]
MCEE,[0],[0.22689973]
KLRC3,[0],[0.22689222]
TNFSF13B,[0],[0.22688833]
WDR5B,[0],[0.2268823]
LHFPL5,[0],[0.22687213]
ZNF671,[0],[0.22686742]
NOL12,[0],[0.22686568]
MDH1,[0],[0.22685142]
IGSF11,[0],[0.22684577]
TAS2R43,[0],[0.22683533]
RAPSN,[0],[0.22681648]
PAFAH1B3,[0],[0.22680011]
ELL3,[0],[0.22679949]
PKD2L1,[0],[0.2267987]
NXT2,[0],[0.22679593]
PAK6,[0],[0.22679323]
MAOA,[0],[0.22679313]
LILRB5,[0],[0.22678666]
NPPC,[0],[0.22678515]
ZNF630,[0],[0.22677381]
FOXG1,[0],[0.22676343]
LIMS3,[0],[0.22675498]
GPR83,[0],[0.22675334]
NCR3,[0],[0.22674958]
ZNF577,[0],[0.22674415]
COL23A1,[0],[0.22673933]
ZNF619,[0],[0.22672534]
PMM1,[0],[0.22672321]
JAM2,[0],[0.22672155]
SMG8,[0],[0.22671805]
PAPSS2,[0],[0.22671717]
ZNF773,[0],[0.22668894]
WTIP,[0],[0.22668041]
IL1RAPL2,[0],[0.22667626]
ZNF70,[0],[0.22666626]
RASSF4,[0],[0.22666523]
TP53RK,[0],[0.22666071]
THSD7B,[0],[0.22665797]
SLC2A8,[0],[0.2266376]
EOMES,[0],[0.22663015]
H2BC9,[0],[0.22661781]
ZNF25,[0],[0.22660004]
CDHR2,[0],[0.22659871]
TMEM187,[0],[0.22659631]
RABEPK,[0],[0.22659288]
SYNE4,[0],[0.22659038]
HRK,[0],[0.2265774]
MT1G,[0],[0.22657438]
SNAP91,[0],[0.22655259]
SGPP2,[0],[0.22653852]
HTR3A,[0],[0.22652794]
SLC7A10,[0],[0.22652024]
GRIN3B,[0],[0.22650126]
SPATC1,[0],[0.22650093]
SCARF2,[0],[0.22648646]
LPA,[0],[0.22644359]
OTOG,[0],[0.22643727]
ARMC8,[0],[0.22643112]
PAK5,[0],[0.22642899]
ZNF135,[0],[0.22641875]
FMOD,[0],[0.22639321]
DLX3,[0],[0.22639313]
ZNF441,[0],[0.22635953]
CNKSR1,[0],[0.22635579]
COX7A2,[0],[0.22634289]
ZNF470,[0],[0.2263399]
CFI,[0],[0.22633363]
RUNX1T1,[0],[0.2263268]
RASL10A,[0],[0.22631551]
TDO2,[0],[0.22630478]
GTF2H2,[0],[0.22629029]
TNFRSF4,[0],[0.22628443]
ITGA8,[0],[0.22628413]
LYL1,[0],[0.22628313]
RGSL1,[0],[0.2262728]
ITPKA,[0],[0.22626846]
PITX2,[0],[0.22626303]
JAML,[0],[0.22625686]
TLR3,[0],[0.22625571]
UBASH3A,[0],[0.22624578]
LSM14B,[0],[0.22623539]
ZNF829,[0],[0.22621408]
RPP21,[0],[0.22620827]
TRIM29,[0],[0.22620784]
CSF3R,[0],[0.22620413]
COX6B2,[0],[0.22619529]
PDX1,[0],[0.22617358]
OR7A5,[0],[0.22615492]
IL27RA,[0],[0.22615239]
PDK4,[0],[0.22614844]
UFSP1,[0],[0.226135]
PCSK1,[0],[0.22612734]
SCN7A,[0],[0.22612332]
KCNQ4,[0],[0.22611727]
PYDC1,[0],[0.22611627]
EIF4EBP3,[0],[0.22611228]
STAT4,[0],[0.22610116]
SPRY2,[0],[0.22609857]
NKX3-2,[0],[0.2260947]
DCK,[0],[0.2260938]
TLR10,[0],[0.22608384]
LYRM4,[0],[0.22606118]
RCAN2,[0],[0.2260489]
PRKCG,[0],[0.22604744]
XCL2,[0],[0.22604498]
PRR19,[0],[0.22603785]
GLRA1,[0],[0.22602123]
PSCA,[0],[0.22600998]
DPYS,[0],[0.22600165]
NDUFB8,[0],[0.22598821]
GSTT2B,[0],[0.2259825]
ZNF154,[0],[0.22597598]
GUCY2C,[0],[0.2259668]
MATN4,[0],[0.22596176]
GYPB,[0],[0.22594014]
TCEAL7,[0],[0.22593664]
KLRF1,[0],[0.2259344]
MMP24,[0],[0.22592665]
SLC7A7,[0],[0.22592522]
LIPG,[0],[0.22592208]
SPTA1,[0],[0.22590423]
HBEGF,[0],[0.22589013]
TYRP1,[0],[0.22588585]
ZNF157,[0],[0.22588448]
SCGB3A2,[0],[0.22588062]
FRG1,[0],[0.22587633]
SIK1,[0],[0.22585721]
THSD7A,[0],[0.22585313]
MUC2,[0],[0.22584686]
PTCH2,[0],[0.22584093]
OR2A4,[0],[0.22581966]
PGK2,[0],[0.22581857]
ZNF132,[0],[0.22580434]
DEPDC7,[0],[0.22580372]
REN,[0],[0.22579764]
STAT5A,[0],[0.22578435]
F7,[0],[0.22576949]
VPS37D,[0],[0.22576588]
KMO,[0],[0.22575724]
UGT1A10,[0],[0.22574475]
GDPD3,[0],[0.22573534]
UGT1A4,[0],[0.22572881]
ARL13B,[0],[0.22571938]
KCNJ4,[0],[0.22570838]
TAGAP,[0],[0.22570826]
SLC12A1,[0],[0.2257065]
ZNF534,[0],[0.22569898]
GRK3,[0],[0.22568575]
ZNF727,[0],[0.22568363]
CPN1,[0],[0.22567391]
PRKACG,[0],[0.22566308]
SERPINC1,[0],[0.22564965]
DCHS1,[0],[0.22563337]
EMC9,[0],[0.22562774]
SLC22A17,[0],[0.22561114]
ULBP1,[0],[0.2256057]
KCNH7,[0],[0.22558747]
SMC1B,[0],[0.22554106]
ZNF229,[0],[0.2255396]
TUBB1,[0],[0.22552787]
PTK6,[0],[0.22552252]
ZNF69,[0],[0.22552024]
HNF1B,[0],[0.22551836]
PTGES3,[0],[0.22551493]
CDX1,[0],[0.22551045]
SLC5A7,[0],[0.22548272]
OR4K15,[0],[0.225469]
TNNC2,[0],[0.22546317]
SUMO4,[0],[0.22545336]
SPRED3,[0],[0.22544843]
SST,[0],[0.22544654]
FOXL2,[0],[0.22544014]
RASA4,[0],[0.22543932]
MICU3,[0],[0.22543836]
FSHR,[0],[0.225428]
SRA1,[0],[0.2254256]
SLC22A14,[0],[0.22542253]
ARL4A,[0],[0.22541484]
TAS2R46,[0],[0.22541475]
ENPP2,[0],[0.22539644]
TDRD6,[0],[0.22539198]
ZNF324,[0],[0.22539173]
MSR1,[0],[0.2253884]
TMOD2,[0],[0.22536466]
FAM149B1,[0],[0.22535354]
GAL3ST2,[0],[0.22534594]
OGDHL,[0],[0.22533657]
CYP4F8,[0],[0.22532892]
MMRN1,[0],[0.22531995]
PNLIPRP3,[0],[0.22531924]
XK,[0],[0.22531362]
OR7E24,[0],[0.22531219]
TRMT6,[0],[0.22531106]
MAP1A,[0],[0.22530699]
ZNHIT2,[0],[0.22530675]
TYR,[0],[0.22529264]
PIP5KL1,[0],[0.22528733]
YY2,[0],[0.22528568]
STX11,[0],[0.22528188]
WNT2,[0],[0.22527651]
NCAN,[0],[0.22525434]
NAIP,[0],[0.22524363]
GNMT,[0],[0.22521219]
TRIL,[0],[0.22520909]
RHOJ,[0],[0.22520664]
CYP27B1,[0],[0.22520073]
NPY1R,[0],[0.22518602]
TFAP2E,[0],[0.22517867]
SHPK,[0],[0.2251764]
RALGAPB,[0],[0.22517562]
RGS11,[0],[0.2251504]
KCNH6,[0],[0.22514208]
HARBI1,[0],[0.22514053]
TNFRSF18,[0],[0.22512288]
TAF6L,[0],[0.22511925]
SDHAF1,[0],[0.22511539]
GABRA6,[0],[0.22510476]
PLG,[0],[0.22508751]
ING2,[0],[0.22508311]
PTHLH,[0],[0.22508083]
TLR1,[0],[0.22503775]
ST8SIA2,[0],[0.22502708]
NTRK2,[0],[0.22502597]
GRM1,[0],[0.22501872]
SV2C,[0],[0.22499627]
NTSR1,[0],[0.22499555]
ZNF215,[0],[0.22497503]
LIPC,[0],[0.22497422]
OXCT2,[0],[0.22496815]
TAS2R13,[0],[0.22495697]
RAPGEF3,[0],[0.22494265]
EDN2,[0],[0.2249408]
SEPTIN5,[0],[0.22492662]
ENPEP,[0],[0.22491997]
IL17B,[0],[0.22489908]
DEPTOR,[0],[0.22488871]
MAPT,[0],[0.22487897]
SNAI2,[0],[0.22486846]
HPX,[0],[0.22486766]
RSPH4A,[0],[0.22484468]
RAB40AL,[0],[0.22484034]
MAL,[0],[0.22481489]
SPINK5,[0],[0.22480586]
USP27X,[0],[0.22480029]
CD180,[0],[0.22477315]
MYO3B,[0],[0.22475639]
SPAG6,[0],[0.22475307]
MYBPC1,[0],[0.22474697]
IGLL5,[0],[0.22474681]
TPO,[0],[0.22473592]
LEFTY1,[0],[0.2246946]
SLC18A2,[0],[0.22468387]
HUS1B,[0],[0.22467881]
MYL10,[0],[0.22467303]
S1PR1,[0],[0.22466682]
SERPINB8,[0],[0.22465348]
LHX9,[0],[0.22465046]
NDST2,[0],[0.224644]
CALCB,[0],[0.22462663]
IL13,[0],[0.22462419]
ZNF141,[0],[0.22462033]
ZNF446,[0],[0.22461832]
CYP39A1,[0],[0.22461312]
SPNS3,[0],[0.22461292]
GCNT4,[0],[0.22460869]
DLGAP3,[0],[0.22460176]
GALNT9,[0],[0.22458445]
STRADB,[0],[0.22458346]
ZNF256,[0],[0.22457881]
OPN3,[0],[0.22457337]
THAP1,[0],[0.22456525]
ZNF845,[0],[0.22456318]
OR51E1,[0],[0.2245609]
HAVCR2,[0],[0.22454856]
FAAP24,[0],[0.22454236]
SIRT5,[0],[0.22453116]
CFHR1,[0],[0.2245228]
PPP1R3C,[0],[0.22451839]
MYH8,[0],[0.22451313]
HES1,[0],[0.22450845]
IMPG1,[0],[0.22450653]
NR2C2AP,[0],[0.22450559]
SPINK2,[0],[0.22450136]
LRAT,[0],[0.22449592]
PCP2,[0],[0.22448097]
RBP3,[0],[0.22446658]
INSRR,[0],[0.22446644]
WNT11,[0],[0.22445735]
LY6G6C,[0],[0.2244466]
MNDA,[0],[0.22444633]
NPSR1,[0],[0.22441304]
TRIM31,[0],[0.22441086]
GAPDHS,[0],[0.22441031]
MRPS18A,[0],[0.22439148]
KCNJ9,[0],[0.22438145]
IGFBP6,[0],[0.22437795]
VCPKMT,[0],[0.22437406]
ZNF665,[0],[0.22436315]
GPR17,[0],[0.22436164]
ZRANB1,[0],[0.22433886]
SPICE1,[0],[0.224337]
ZNF563,[0],[0.22432658]
TRMT10A,[0],[0.22431472]
NPHP1,[0],[0.22429582]
SEZ6L,[0],[0.22427711]
LRRTM3,[0],[0.22426806]
SLITRK6,[0],[0.22426511]
RAG1,[0],[0.22426511]
KREMEN2,[0],[0.22425178]
SGCB,[0],[0.22424535]
HAT1,[0],[0.22424272]
TPTE,[0],[0.22424066]
IRAG1,[0],[0.2242291]
ATOH7,[0],[0.224228]
MOCS1,[0],[0.22421063]
KRT72,[0],[0.224207]
UGT2B4,[0],[0.22417752]
ADD1,[0],[0.22415803]
SLC24A5,[0],[0.22414373]
MOG,[0],[0.2241328]
SLC4A1,[0],[0.22412696]
PRPS1L1,[0],[0.22412518]
ROBO4,[0],[0.22412322]
TNFRSF11A,[0],[0.22411753]
SLCO1A2,[0],[0.22410484]
FRS3,[0],[0.22410125]
KCNJ18,[0],[0.22406904]
CYP4F22,[0],[0.2240499]
PLCZ1,[0],[0.22403139]
PEX11G,[0],[0.22397906]
RAB12,[0],[0.22396483]
PER2,[0],[0.22391361]
CASP14,[0],[0.22391175]
PPP1R3D,[0],[0.22390337]
TBC1D7,[0],[0.2238984]
SLC44A4,[0],[0.22389692]
CEP164,[0],[0.22389656]
MASP2,[0],[0.22389455]
IL1A,[0],[0.22388636]
OPN4,[0],[0.22387032]
SCIN,[0],[0.22386284]
APBA2,[0],[0.22383875]
GRM5,[0],[0.22383474]
CDC26,[0],[0.22382848]
TYROBP,[0],[0.22382805]
SLITRK3,[0],[0.223825]
ZNF624,[0],[0.22382356]
NLRC3,[0],[0.22380018]
MUC13,[0],[0.22379658]
TST,[0],[0.22379318]
ZNF443,[0],[0.2237851]
NLRP3,[0],[0.22378339]
B3GALT1,[0],[0.22375655]
THEG,[0],[0.22375295]
ZNF181,[0],[0.22374165]
FOSL1,[0],[0.22374065]
PABPC4L,[0],[0.22374007]
BTRC,[0],[0.22373588]
HAPLN4,[0],[0.2237222]
MLPH,[0],[0.22371998]
ZNF114,[0],[0.2237169]
CALB1,[0],[0.22371508]
GUCY1A1,[0],[0.22371134]
OGN,[0],[0.22370996]
SPIC,[0],[0.22369492]
MT1HL1,[0],[0.22369154]
NR5A1,[0],[0.22368948]
SPA17,[0],[0.22367625]
MC1R,[0],[0.22367336]
CRB3,[0],[0.22366662]
LIPT2,[0],[0.22366478]
SLC25A14,[0],[0.22366467]
B4GAT1,[0],[0.22364883]
RGS7BP,[0],[0.22364697]
SEPSECS,[0],[0.22363658]
TRIM17,[0],[0.22363243]
UGT1A8,[0],[0.22361934]
STRC,[0],[0.22360696]
OR3A3,[0],[0.223606]
VPREB3,[0],[0.22360367]
IL17F,[0],[0.22360039]
PELI3,[0],[0.22359437]
GLS2,[0],[0.22358255]
ITGBL1,[0],[0.22357626]
HSPA1L,[0],[0.2235244]
SLC6A4,[0],[0.2235021]
PCDHB10,[0],[0.22349991]
GDF1,[0],[0.22349635]
TRPC4AP,[0],[0.22349548]
ST8SIA5,[0],[0.22347549]
SLC45A2,[0],[0.22347145]
SPAG4,[0],[0.2234712]
MAFF,[0],[0.22345953]
PJVK,[0],[0.22345723]
RSPO1,[0],[0.22345538]
JAG1,[0],[0.22345203]
PEX5L,[0],[0.22344403]
HTR3B,[0],[0.22341476]
CTRL,[0],[0.22341311]
SLC3A1,[0],[0.22340111]
ZNF442,[0],[0.22339877]
TMEM176A,[0],[0.22339435]
SSTR2,[0],[0.22339052]
PDE6G,[0],[0.22338717]
ZNF549,[0],[0.22337402]
GSDMB,[0],[0.22332755]
NKX2-2,[0],[0.22330558]
SLC22A2,[0],[0.22328475]
TG,[0],[0.22328167]
ZNF17,[0],[0.2232759]
ZNF468,[0],[0.22327182]
ZNF426,[0],[0.22323394]
UTP4,[0],[0.22323275]
ZNF599,[0],[0.2232327]
NRTN,[0],[0.22320528]
DES,[0],[0.2232045]
SOD3,[0],[0.2231982]
SPATA2L,[0],[0.22319317]
CES5A,[0],[0.22316633]
TREML2,[0],[0.22315405]
IKZF1,[0],[0.22314753]
UPB1,[0],[0.22313257]
PAH,[0],[0.22311965]
