Gene,Predicted Label,Probability
CYP2C18,[0],[0.46765864]
GALNT13,[0],[0.46747166]
DDIT3,[0],[0.46736014]
UBTF,[0],[0.46719706]
APOBEC1,[0],[0.4671507]
MMP28,[0],[0.46711498]
JAM2,[0],[0.46711072]
EXT1,[0],[0.4670611]
KSR2,[0],[0.4670352]
CRHR2,[0],[0.46699184]
HPSE,[0],[0.46698195]
FIP1L1,[0],[0.46687165]
FOXP3,[0],[0.46678331]
SNCAIP,[0],[0.46665058]
PPFIA4,[0],[0.46654567]
TRIM24,[0],[0.46640348]
ESCO2,[0],[0.46639037]
HEY2,[0],[0.46627873]
OR2W3,[0],[0.4662523]
RASA3,[0],[0.4660656]
RNF128,[0],[0.46600085]
SMARCE1,[0],[0.4657492]
PLIN5,[0],[0.4657452]
PFKFB1,[0],[0.46572396]
CLDN11,[0],[0.46571785]
NTSR1,[0],[0.46564662]
GJA1,[0],[0.46563038]
MCM10,[0],[0.4655556]
MATK,[0],[0.4653743]
TJP2,[0],[0.46535674]
PIN1,[0],[0.46528608]
IGFALS,[0],[0.46525416]
SEMA7A,[0],[0.46499002]
SCN1B,[0],[0.46493292]
ANAPC4,[0],[0.46486223]
NCF1,[0],[0.4648317]
ATP6V0D2,[0],[0.46474385]
RGS16,[0],[0.4645814]
ARHGAP5,[0],[0.46453765]
EIF4B,[0],[0.46450585]
PITX2,[0],[0.4644648]
LNPEP,[0],[0.4643084]
AXL,[0],[0.46407226]
MYL2,[0],[0.46389112]
EHMT1,[0],[0.46384126]
ADORA2A,[0],[0.46375954]
CEBPA,[0],[0.46373427]
CD47,[0],[0.46367398]
INTS6,[0],[0.46361357]
WEE1,[0],[0.4635338]
RGMA,[0],[0.46333808]
OAS3,[0],[0.4633116]
HOMER1,[0],[0.4629039]
CASK,[0],[0.462789]
ARHGAP6,[0],[0.46263403]
CEP250,[0],[0.46248463]
C4BPB,[0],[0.46244642]
COPA,[0],[0.46235076]
TCF4,[0],[0.4623077]
TFF1,[0],[0.46210638]
ST3GAL4,[0],[0.46203312]
TUBG1,[0],[0.46196133]
ICAM1,[0],[0.46170473]
ST3GAL6,[0],[0.46169513]
CENPO,[0],[0.46164325]
DDX52,[0],[0.4615374]
B3GNT7,[0],[0.46140456]
MYO1C,[0],[0.461279]
KCNJ2,[0],[0.46124426]
IL31RA,[0],[0.46117073]
PIK3C3,[0],[0.46095124]
PFKFB4,[0],[0.46094626]
STMN1,[0],[0.46065566]
VPS53,[0],[0.4606388]
GAP43,[0],[0.46059963]
POLD2,[0],[0.46029428]
DDX6,[0],[0.46018827]
CLDN2,[0],[0.46014988]
RAN,[0],[0.46005848]
SFI1,[0],[0.46002674]
IL18RAP,[0],[0.45997712]
CTSV,[0],[0.459919]
LMO4,[0],[0.45981583]
MST1,[0],[0.45979154]
PCDHB11,[0],[0.45943698]
HS3ST3B1,[0],[0.45933744]
DCLRE1A,[0],[0.4592553]
PCDHA4,[0],[0.45925215]
PARD6A,[0],[0.45911616]
ZNF454,[0],[0.45906204]
DDX39A,[0],[0.45862705]
PTCD3,[0],[0.45858282]
CHAD,[0],[0.4583567]
HSPA2,[0],[0.45831224]
PPIP5K2,[0],[0.45828465]
SEC61A1,[0],[0.45825726]
TACR2,[0],[0.4580234]
CENPN,[0],[0.45733765]
NCF2,[0],[0.45723584]
SCG3,[0],[0.45722362]
OTOF,[0],[0.4571571]
GPC4,[0],[0.45695707]
HIPK2,[0],[0.45694426]
FOXL2,[0],[0.45686287]
FCGR2B,[0],[0.4566197]
KIF7,[0],[0.4565522]
CHM,[0],[0.4564355]
CRLF2,[0],[0.45637554]
ACTN1,[0],[0.45634994]
NOC4L,[0],[0.45634413]
NR4A2,[0],[0.4562829]
CCNT2,[0],[0.45623982]
AP1S1,[0],[0.45619264]
KRT19,[0],[0.45619136]
CIITA,[0],[0.4560012]
TCEA1,[0],[0.45596802]
DNAJB1,[0],[0.4559099]
TAOK2,[0],[0.45585364]
ADCYAP1R1,[0],[0.45560992]
MYL12A,[0],[0.4555444]
SNRPD3,[0],[0.45554262]
CEP78,[0],[0.45546538]
AP2S1,[0],[0.45546043]
JUNB,[0],[0.45527166]
AGT,[0],[0.45518658]
NR1H3,[0],[0.45498383]
CCK,[0],[0.45498157]
COPS5,[0],[0.45493934]
ZMIZ1,[0],[0.45491618]
S100A1,[0],[0.4548661]
TGM5,[0],[0.4547973]
IL10RB,[0],[0.4546594]
EPHA8,[0],[0.4545176]
PABPC1,[0],[0.4545173]
FLT3LG,[0],[0.4544711]
PCDHGA11,[0],[0.4544661]
COL8A1,[0],[0.4542344]
STING1,[0],[0.45418224]
EIF1AX,[0],[0.4540722]
CTBP1,[0],[0.45405874]
TACR1,[0],[0.45405018]
NR1H2,[0],[0.4539942]
TLL2,[0],[0.45388144]
NOD2,[0],[0.45384964]
RAB1A,[0],[0.4537744]
NLGN3,[0],[0.4536456]
AGAP2,[0],[0.4535854]
ECE1,[0],[0.45355105]
KCNJ15,[0],[0.45353368]
SLC9A3,[0],[0.45352662]
SNRPG,[0],[0.45332772]
WNT2B,[0],[0.45325363]
GEMIN7,[0],[0.45319575]
ENAM,[0],[0.45313385]
EPB41L1,[0],[0.4531125]
C6,[0],[0.45289657]
LPAR6,[0],[0.4528102]
CCP110,[0],[0.45280123]
SLC2A5,[0],[0.45269334]
PTGER1,[0],[0.45251855]
LGR4,[0],[0.4524551]
SIK2,[0],[0.45245296]
RAB23,[0],[0.45228064]
PDP1,[0],[0.45214227]
HLCS,[0],[0.45214108]
PER3,[0],[0.45186266]
PDPN,[0],[0.4518506]
PFKFB2,[0],[0.45181593]
CXCL11,[0],[0.45179784]
CAMK2A,[0],[0.4516507]
SHANK3,[0],[0.45163903]
HSPA5,[0],[0.45162198]
SHB,[0],[0.45155326]
NKD1,[0],[0.4515381]
KCNJ12,[0],[0.45153534]
CENPP,[0],[0.45146304]
SEC31A,[0],[0.45141932]
GNRHR,[0],[0.45137113]
KCNS3,[0],[0.4513337]
GALNT6,[0],[0.4512995]
NPHP1,[0],[0.45129013]
GPC6,[0],[0.4509891]
PTGDR2,[0],[0.45098743]
CTSZ,[0],[0.4508488]
SLC1A3,[0],[0.45064786]
PTPRR,[0],[0.45061475]
SNX2,[0],[0.45042905]
GTF2H2,[0],[0.45033112]
TGFB1I1,[0],[0.45022345]
DTX2,[0],[0.44998607]
POLE2,[0],[0.44980425]
EBI3,[0],[0.44975534]
TNFRSF13B,[0],[0.44973335]
FOXO3,[0],[0.44969714]
CYCS,[0],[0.4495477]
ENO1,[0],[0.44953856]
HSPA1L,[0],[0.44951487]
AKAP5,[0],[0.44939822]
CHST3,[0],[0.44932747]
NAT8,[0],[0.4490333]
GNGT2,[0],[0.44891313]
AKR1C1,[0],[0.44888133]
CPLX1,[0],[0.44878364]
IL1RAPL1,[0],[0.44876155]
HOXB3,[0],[0.44869223]
AMOTL1,[0],[0.4484951]
SLA2,[0],[0.4483873]
PLOD3,[0],[0.4482808]
TOLLIP,[0],[0.44823468]
LMO1,[0],[0.44819123]
PELI2,[0],[0.4481658]
KSR1,[0],[0.4481612]
ME1,[0],[0.44802895]
MRPS25,[0],[0.44794148]
HCRTR2,[0],[0.44786173]
KHDRBS3,[0],[0.44783512]
FMOD,[0],[0.4478296]
PATZ1,[0],[0.44781947]
MED14,[0],[0.44769806]
XBP1,[0],[0.44754744]
NLRP12,[0],[0.4474886]
TADA3,[0],[0.44706458]
ANAPC2,[0],[0.4469686]
SCARB2,[0],[0.44690618]
CENPL,[0],[0.4468899]
IQGAP2,[0],[0.4466357]
KCNIP3,[0],[0.44651303]
GADD45A,[0],[0.44643176]
MCF2,[0],[0.4461246]
CTBP2,[0],[0.44610745]
ADCYAP1,[0],[0.4460563]
RPRM,[0],[0.44595608]
CETN2,[0],[0.44584948]
CEP72,[0],[0.44564632]
OASL,[0],[0.4456386]
BHLHE41,[0],[0.44559085]
ARHGAP17,[0],[0.4454383]
CD48,[0],[0.44540244]
DTX3L,[0],[0.4453699]
WDR77,[0],[0.44529557]
NME1,[0],[0.44528598]
PSMD10,[0],[0.44527313]
IRF9,[0],[0.4450905]
FCN1,[0],[0.44507593]
SULT2A1,[0],[0.44501582]
MCM3,[0],[0.444874]
PDPR,[0],[0.44483086]
BGN,[0],[0.44481295]
NCAPD2,[0],[0.44463515]
LBP,[0],[0.44461071]
EIF4A1,[0],[0.44428554]
HSPA6,[0],[0.44424677]
MORF4L1,[0],[0.44424084]
NLGN4Y,[0],[0.44400886]
TRAT1,[0],[0.44381356]
F2RL1,[0],[0.4438076]
BDKRB1,[0],[0.44374722]
KIR2DL4,[0],[0.4436546]
SOD2,[0],[0.44363907]
PLA1A,[0],[0.44348887]
BMX,[0],[0.44327345]
FOXA2,[0],[0.44321185]
NQO1,[0],[0.4431746]
FAM20C,[0],[0.44313183]
TNFSF9,[0],[0.44309503]
HMGB1,[0],[0.4430563]
STK36,[0],[0.44293323]
DTX4,[0],[0.4429094]
MFAP5,[0],[0.44273835]
PHYH,[0],[0.4427336]
BCL2L1,[0],[0.44261858]
ACTBL2,[0],[0.44256938]
ELN,[0],[0.44240054]
CSTA,[0],[0.44225743]
MAPRE1,[0],[0.4422558]
CHRM2,[0],[0.44219962]
TERF2,[0],[0.44215524]
RORA,[0],[0.44212866]
MYOCD,[0],[0.4420762]
CTDP1,[0],[0.44181615]
SERPINA10,[0],[0.4417687]
PLXNB3,[0],[0.44170678]
NDC80,[0],[0.44161168]
EAF2,[0],[0.4415412]
DKK1,[0],[0.4415383]
SLC8A1,[0],[0.44131]
MTMR8,[0],[0.44119266]
PRKD2,[0],[0.441161]
PRPF40A,[0],[0.44107223]
DUSP1,[0],[0.44100878]
MLLT3,[0],[0.44100145]
NCKAP1L,[0],[0.44092757]
EVL,[0],[0.4407754]
E2F6,[0],[0.440691]
IFNLR1,[0],[0.4406572]
CEACAM1,[0],[0.4406486]
GMIP,[0],[0.44063267]
SV2B,[0],[0.44058046]
IFIH1,[0],[0.4405137]
SLC1A5,[0],[0.44039395]
PLA2G12B,[0],[0.44011626]
PPP1R14A,[0],[0.43993428]
VENTX,[0],[0.43992004]
FZD8,[0],[0.43976644]
ASAP2,[0],[0.43973914]
P2RY14,[0],[0.43966925]
FUS,[0],[0.4395946]
JUP,[0],[0.4394432]
KDM1A,[0],[0.43940872]
KIF5A,[0],[0.43935487]
GCSH,[0],[0.43928277]
TRIM2,[0],[0.43922207]
RPL10A,[0],[0.43920434]
ENPEP,[0],[0.43912038]
ADM,[0],[0.43892053]
ING3,[0],[0.43890432]
RAB39B,[0],[0.43875346]
B3GNT8,[0],[0.43873996]
MAFB,[0],[0.43865]
SSB,[0],[0.43861443]
FSTL1,[0],[0.4385901]
DBF4,[0],[0.4384513]
NRCAM,[0],[0.43834645]
GYG2,[0],[0.43834004]
APOA1,[0],[0.43831548]
NKX3-2,[0],[0.43830258]
DYNC1LI2,[0],[0.43817207]
IFT88,[0],[0.43804732]
SCNN1B,[0],[0.4379434]
ZW10,[0],[0.43792698]
DGKH,[0],[0.43789265]
GFAP,[0],[0.43781716]
TTC21B,[0],[0.43772602]
MAPK11,[0],[0.43759528]
RUVBL2,[0],[0.43757674]
CBX2,[0],[0.437559]
XPC,[0],[0.43750322]
FGFBP1,[0],[0.43731582]
SLC6A3,[0],[0.43714517]
CDK5R1,[0],[0.4370749]
GRK6,[0],[0.43700996]
CALCA,[0],[0.4369235]
CLIP3,[0],[0.43682027]
CCNC,[0],[0.43676254]
CACNB4,[0],[0.43673998]
ABCC2,[0],[0.43668768]
ARHGAP30,[0],[0.43660703]
RAPSN,[0],[0.43659523]
SLC18A1,[0],[0.43638647]
PCDHB10,[0],[0.43628767]
CEBPE,[0],[0.43624166]
CLTB,[0],[0.43617213]
IL24,[0],[0.43610322]
OPN4,[0],[0.43608892]
OAS2,[0],[0.43582383]
IFIT1,[0],[0.43581468]
ARHGAP9,[0],[0.4357995]
BAX,[0],[0.4357226]
DGKB,[0],[0.43568203]
GPC1,[0],[0.43564385]
AMT,[0],[0.43564028]
C2CD3,[0],[0.43533447]
FGF16,[0],[0.43531397]
ACVR2B,[0],[0.43524727]
MAP3K12,[0],[0.43521708]
GAS2,[0],[0.43520275]
GPR84,[0],[0.4351223]
MYOD1,[0],[0.4350746]
PPP2R5B,[0],[0.4350582]
DDX47,[0],[0.43494135]
TRPV2,[0],[0.43483952]
SHOC2,[0],[0.43470588]
ANTXR1,[0],[0.434669]
PKIA,[0],[0.43459976]
DSG1,[0],[0.4344125]
IFNE,[0],[0.43440133]
APC2,[0],[0.43440053]
NUP62,[0],[0.43429035]
RAB7A,[0],[0.43418702]
CCNA1,[0],[0.43413237]
DKC1,[0],[0.43398926]
BMP5,[0],[0.43395138]
YKT6,[0],[0.43385595]
MRPS5,[0],[0.43381304]
PLOD2,[0],[0.43375108]
ITGAE,[0],[0.43374416]
KDM4A,[0],[0.43367597]
UBE2L6,[0],[0.433486]
ACTG2,[0],[0.43346858]
RGS18,[0],[0.4334595]
MRPL38,[0],[0.4333166]
SLC22A4,[0],[0.43329483]
CAMK1D,[0],[0.4332686]
TRAPPC8,[0],[0.43308362]
SLC10A1,[0],[0.43307048]
ANGPT2,[0],[0.43302605]
FGR,[0],[0.43283156]
ACE,[0],[0.4326819]
B3GAT1,[0],[0.43265417]
GSTM2,[0],[0.43260875]
BATF,[0],[0.43256122]
ACSBG1,[0],[0.4323185]
MINK1,[0],[0.43218887]
DDX20,[0],[0.43207115]
ASH2L,[0],[0.4320158]
POLD3,[0],[0.4320109]
NEDD1,[0],[0.43187496]
MRPL12,[0],[0.43186927]
PPY,[0],[0.4318029]
POLK,[0],[0.4317109]
SUV39H1,[0],[0.43169922]
ATXN2L,[0],[0.43168753]
KLRK1,[0],[0.43167236]
TRIM59,[0],[0.4315902]
LAMTOR2,[0],[0.4313373]
MED7,[0],[0.43127242]
TNFSF15,[0],[0.43124187]
ERAL1,[0],[0.431215]
GHRL,[0],[0.43120283]
ADAMTS7,[0],[0.43104884]
LHCGR,[0],[0.4310451]
LEFTY2,[0],[0.4310341]
ATP2A2,[0],[0.43101594]
BMP1,[0],[0.4309908]
MYO9B,[0],[0.4308219]
DCLRE1C,[0],[0.43074775]
LIN52,[0],[0.43054986]
XRCC3,[0],[0.43054113]
WNT6,[0],[0.43048725]
ENO2,[0],[0.43039873]
CDC42EP5,[0],[0.42995235]
CHRNA5,[0],[0.42991892]
RALB,[0],[0.42989606]
FGD3,[0],[0.42982766]
ZWILCH,[0],[0.42961112]
HNRNPK,[0],[0.42955083]
CREB1,[0],[0.42928138]
WDR3,[0],[0.42919907]
ATG9B,[0],[0.42875892]
CACNG4,[0],[0.42867696]
PRKCSH,[0],[0.42866898]
KLHL3,[0],[0.42830646]
FANCL,[0],[0.4281814]
KRT17,[0],[0.42810413]
ANXA1,[0],[0.42809907]
NDST2,[0],[0.42786425]
RLBP1,[0],[0.42781252]
CPEB2,[0],[0.4276227]
MYO7A,[0],[0.42757437]
ANGPTL4,[0],[0.42755365]
SYMPK,[0],[0.42731827]
CPM,[0],[0.42711574]
HSD11B1,[0],[0.42686763]
IL27,[0],[0.4267589]
LMNA,[0],[0.42668647]
RAMP3,[0],[0.42663768]
PLA2G4E,[0],[0.426625]
YBX1,[0],[0.4265841]
GNAT2,[0],[0.42637125]
PIAS4,[0],[0.42626575]
GCC2,[0],[0.42618856]
RNF168,[0],[0.42616364]
ABCB11,[0],[0.4261076]
CPN1,[0],[0.42599824]
KIDINS220,[0],[0.42595807]
EDIL3,[0],[0.42586744]
RGS19,[0],[0.4258567]
HMGCR,[0],[0.4257696]
ANO1,[0],[0.42574522]
KLK4,[0],[0.42570898]
ADH4,[0],[0.42568395]
ARAP2,[0],[0.425595]
MCM8,[0],[0.42548963]
TNPO1,[0],[0.42543745]
PIK3C2B,[0],[0.42519534]
INS,[0],[0.42497683]
MSRA,[0],[0.42484426]
DENND4C,[0],[0.42481777]
ATP1A3,[0],[0.42478383]
F2RL3,[0],[0.42473763]
DYNLL1,[0],[0.42469278]
FANCE,[0],[0.42464855]
TUBA1A,[0],[0.42440763]
RORC,[0],[0.42439717]
GPR37,[0],[0.42436516]
HSPA4,[0],[0.42434767]
FOXG1,[0],[0.4243356]
GREM1,[0],[0.42430386]
SYNJ2,[0],[0.42428258]
CD36,[0],[0.4242453]
AAAS,[0],[0.42422885]
MRPL47,[0],[0.42417866]
PLCD1,[0],[0.42400482]
RNF125,[0],[0.42377236]
RTN4RL1,[0],[0.42376542]
PCDHA2,[0],[0.4237507]
SCD,[0],[0.4236128]
EIF3B,[0],[0.42347243]
ARHGAP15,[0],[0.42324382]
GTF2H1,[0],[0.4231454]
MRPL19,[0],[0.42313963]
NONO,[0],[0.42313564]
ICOS,[0],[0.422953]
MAVS,[0],[0.42287105]
KIF24,[0],[0.4228387]
SUZ12,[0],[0.42278835]
HNRNPM,[0],[0.422588]
PTGS1,[0],[0.4225163]
MRPS21,[0],[0.42247638]
IVL,[0],[0.42212728]
PTPRO,[0],[0.42202047]
SNRPD2,[0],[0.42198977]
CEP57,[0],[0.4219609]
MFAP2,[0],[0.42193925]
PDIA3,[0],[0.42178327]
FGD4,[0],[0.42173544]
KIF2A,[0],[0.42158365]
TBC1D1,[0],[0.42154443]
PRDM9,[0],[0.4214366]
MAP2K7,[0],[0.4213875]
CD38,[0],[0.4211508]
LIPE,[0],[0.4210968]
INTS7,[0],[0.421031]
SMARCD3,[0],[0.4209748]
SUMO2,[0],[0.42090032]
EIF3L,[0],[0.42086998]
PCSK7,[0],[0.42069012]
NANOG,[0],[0.42063138]
RGS9,[0],[0.42043087]
BMP4,[0],[0.42040634]
EIF3E,[0],[0.42023262]
ARNT2,[0],[0.42012146]
MC1R,[0],[0.4199571]
CEACAM6,[0],[0.41984427]
SERPINF1,[0],[0.4198178]
CASC3,[0],[0.41976133]
FANCC,[0],[0.4196137]
GP5,[0],[0.41948956]
UBXN4,[0],[0.41946682]
GALNT3,[0],[0.41943318]
TAS1R3,[0],[0.4193857]
ANTXR2,[0],[0.41924703]
PLA2G5,[0],[0.4190002]
EFNA4,[0],[0.41896343]
PITRM1,[0],[0.4188375]
CASP2,[0],[0.41878498]
PDE10A,[0],[0.41855076]
RNF152,[0],[0.41825294]
RHOT1,[0],[0.4181948]
GDF6,[0],[0.418167]
GSTM3,[0],[0.4179248]
GRB7,[0],[0.41785854]
CDH17,[0],[0.41766775]
NUP35,[0],[0.41754684]
INTS3,[0],[0.4174271]
A4GNT,[0],[0.41734546]
MED26,[0],[0.41720286]
PACSIN1,[0],[0.41719007]
DENND5A,[0],[0.41717705]
CARD9,[0],[0.4171385]
MRPS10,[0],[0.41704315]
SPTLC3,[0],[0.41692492]
ARPC1A,[0],[0.41691315]
CCL16,[0],[0.41690686]
HLA-DOA,[0],[0.4168588]
CYP3A4,[0],[0.41674563]
RAP2C,[0],[0.41670766]
TNFRSF6B,[0],[0.41656518]
SATB1,[0],[0.41655278]
SEC23IP,[0],[0.41654682]
IFNGR2,[0],[0.41651654]
MMP12,[0],[0.41644996]
LDHC,[0],[0.41633287]
UGT1A3,[0],[0.4161259]
NDUFA9,[0],[0.4160084]
PCCA,[0],[0.41590807]
INTS4,[0],[0.41590792]
NLN,[0],[0.4159057]
ZFP57,[0],[0.41581786]
RAB5C,[0],[0.415813]
ATXN3,[0],[0.41580313]
PHF20,[0],[0.41567954]
CD2,[0],[0.4156728]
CHRNA1,[0],[0.41560933]
RALGAPB,[0],[0.4156025]
MCRS1,[0],[0.41559133]
GDI1,[0],[0.41557774]
PAPOLA,[0],[0.41547507]
MRPS22,[0],[0.41538522]
GAS6,[0],[0.4153742]
VAMP8,[0],[0.41530105]
HOXA7,[0],[0.4152766]
FBXW11,[0],[0.41514874]
NOP56,[0],[0.41484487]
EIF3J,[0],[0.4148364]
FGF17,[0],[0.4147821]
CDH16,[0],[0.41476762]
CHST1,[0],[0.41472575]
RAB3IP,[0],[0.41472477]
MEF2D,[0],[0.4145849]
TMED10,[0],[0.41450754]
POLE3,[0],[0.41446036]
SFTPB,[0],[0.41422057]
CYTH4,[0],[0.4141311]
ARHGAP39,[0],[0.4140825]
KIF17,[0],[0.41404074]
ID4,[0],[0.41402414]
CDH19,[0],[0.41398984]
TUBA1B,[0],[0.41396236]
SH2D1A,[0],[0.4139404]
PFN2,[0],[0.41381386]
DLD,[0],[0.41379848]
SOX2,[0],[0.41369215]
ATG9A,[0],[0.41368213]
RAPGEF5,[0],[0.41359216]
CENPI,[0],[0.4135229]
CEP41,[0],[0.41349086]
APBB1IP,[0],[0.41345483]
SCD5,[0],[0.41344866]
CTSD,[0],[0.4134226]
RAP1GDS1,[0],[0.41337588]
ATP2B1,[0],[0.41321865]
OPRL1,[0],[0.41302195]
SERPINF2,[0],[0.41299662]
DCP2,[0],[0.41295817]
HIC1,[0],[0.41292787]
TRAPPC9,[0],[0.41290462]
ACE2,[0],[0.41285333]
MCL1,[0],[0.41279545]
PKM,[0],[0.4127143]
MYBPC2,[0],[0.41268677]
PCBP2,[0],[0.41265145]
CDC25B,[0],[0.412556]
NDUFV1,[0],[0.41243184]
PARVB,[0],[0.4124019]
DENND4A,[0],[0.4122089]
PDE3B,[0],[0.4120509]
PIAS2,[0],[0.41202816]
CASP9,[0],[0.41187498]
ALPL,[0],[0.41184434]
CNTF,[0],[0.41155457]
ADAMTS2,[0],[0.41151288]
GALNT14,[0],[0.41146412]
RDH10,[0],[0.4112467]
CD244,[0],[0.41123572]
NPPA,[0],[0.41115803]
INTU,[0],[0.4110361]
SEC13,[0],[0.41100636]
IDO1,[0],[0.4109656]
ATF3,[0],[0.41086766]
EPB41L4B,[0],[0.41079146]
CASP7,[0],[0.4106982]
MKNK2,[0],[0.41065496]
TUBA8,[0],[0.41057768]
ADH1A,[0],[0.41043928]
FNBP1,[0],[0.41041958]
SKAP1,[0],[0.41038126]
HNRNPA3,[0],[0.41033563]
PPP6C,[0],[0.41018474]
TNFSF8,[0],[0.41015795]
LYPLA1,[0],[0.41009426]
RHOH,[0],[0.4099665]
RNF8,[0],[0.40993795]
MX2,[0],[0.40992737]
IDH2,[0],[0.40953666]
ALYREF,[0],[0.40949482]
APBA1,[0],[0.4093619]
ATF4,[0],[0.4093551]
ECT2,[0],[0.4093038]
UNC5B,[0],[0.40924874]
REV1,[0],[0.40924543]
IL22,[0],[0.4091963]
ABLIM2,[0],[0.40914005]
ACSL4,[0],[0.40903178]
DCP1A,[0],[0.40890503]
BMP8B,[0],[0.40889427]
APH1A,[0],[0.40874714]
TEX10,[0],[0.40867785]
SETDB1,[0],[0.40861756]
YEATS4,[0],[0.40858263]
ABCC8,[0],[0.40830585]
ATP2A3,[0],[0.4082678]
HOMER2,[0],[0.40824747]
SYNGAP1,[0],[0.40822172]
GSTM1,[0],[0.40815675]
SLC9A3R2,[0],[0.40806213]
TIGIT,[0],[0.40795067]
CLP1,[0],[0.40769848]
KISS1R,[0],[0.40768966]
PDE6G,[0],[0.40753624]
TRAPPC10,[0],[0.40751234]
FOXH1,[0],[0.40748894]
ODF2,[0],[0.4073763]
ST6GALNAC2,[0],[0.4072574]
DNALI1,[0],[0.4071018]
PTPN5,[0],[0.40699658]
RASAL3,[0],[0.40697983]
XPA,[0],[0.4069208]
CHRNB4,[0],[0.40691933]
MEP1B,[0],[0.40688378]
LPIN1,[0],[0.4068052]
EFNB3,[0],[0.4065859]
MLXIPL,[0],[0.4064965]
SSTR5,[0],[0.40636215]
VIPR1,[0],[0.40629575]
KAT8,[0],[0.40629032]
SNRPA1,[0],[0.406258]
CPN2,[0],[0.40619534]
ARL13B,[0],[0.40615734]
HCST,[0],[0.40607923]
HLA-C,[0],[0.40606093]
SP3,[0],[0.40604582]
RCOR1,[0],[0.4055942]
TTF1,[0],[0.40559143]
CD58,[0],[0.40557674]
SRRT,[0],[0.40545234]
ACOX1,[0],[0.4054466]
GALNT10,[0],[0.40533558]
EIF5A2,[0],[0.40515697]
ABR,[0],[0.4050504]
P2RY6,[0],[0.40498033]
FOXO6,[0],[0.40491736]
MEF2B,[0],[0.40488008]
GADD45G,[0],[0.40474284]
DDX21,[0],[0.40473735]
LY6H,[0],[0.4046581]
NDUFS3,[0],[0.40464637]
RPL22,[0],[0.4044983]
TNFRSF9,[0],[0.40441605]
VAMP1,[0],[0.40440848]
IL1RL2,[0],[0.4042709]
CFI,[0],[0.40423283]
AHSG,[0],[0.40402344]
TPM1,[0],[0.40392652]
HSD17B2,[0],[0.40376177]
GRB10,[0],[0.40375984]
PRKACG,[0],[0.40365848]
STX4,[0],[0.4035643]
NLGN4X,[0],[0.40353453]
GCKR,[0],[0.40353158]
KRT18,[0],[0.40333804]
FHOD1,[0],[0.4033312]
ASB8,[0],[0.4031896]
RGS5,[0],[0.40309903]
TUBA4A,[0],[0.40308824]
ULBP1,[0],[0.40297604]
SNAI3,[0],[0.4028492]
KRT24,[0],[0.40284362]
SDHD,[0],[0.40279397]
B4GALT6,[0],[0.40273052]
WFS1,[0],[0.402631]
CCT3,[0],[0.40261495]
PCK2,[0],[0.40261018]
FBXO11,[0],[0.40259737]
CSPG4,[0],[0.40237904]
POLD4,[0],[0.40189293]
PTPRA,[0],[0.40188622]
NUP54,[0],[0.40186134]
BICD1,[0],[0.40183002]
MYO5B,[0],[0.401664]
SLC27A4,[0],[0.40157896]
STIP1,[0],[0.40153104]
IL22RA1,[0],[0.4015248]
CAPN11,[0],[0.40152082]
PIAS3,[0],[0.40106174]
ZNF157,[0],[0.40094465]
GBE1,[0],[0.4008587]
HTR2B,[0],[0.40068302]
SERPINB5,[0],[0.40060174]
ST8SIA4,[0],[0.4005281]
FAF1,[0],[0.40049538]
NBR1,[0],[0.40037373]
MSTN,[0],[0.40033183]
MED20,[0],[0.40027782]
SLCO3A1,[0],[0.40020555]
HNRNPC,[0],[0.399923]
NCBP2,[0],[0.39988282]
CAPZA1,[0],[0.39982438]
EXOC2,[0],[0.3998046]
GNL3,[0],[0.39964798]
PI4KA,[0],[0.39954317]
DLGAP5,[0],[0.39953005]
NDUFS7,[0],[0.39942434]
ACOT1,[0],[0.39931795]
MLC1,[0],[0.3992968]
CD27,[0],[0.39925268]
CHST11,[0],[0.3990084]
MMS19,[0],[0.3989938]
EFNA2,[0],[0.3988794]
CHRDL1,[0],[0.39886767]
GAS1,[0],[0.3987799]
SFTPA1,[0],[0.39868733]
MED25,[0],[0.39867753]
LNX1,[0],[0.39841878]
SPHK1,[0],[0.3984055]
KCNJ10,[0],[0.39836267]
CUL7,[0],[0.39818913]
GEMIN6,[0],[0.39815924]
CSNK2A2,[0],[0.39814037]
GTF2I,[0],[0.3981163]
MAPKAPK3,[0],[0.39806852]
TTYH3,[0],[0.39802063]
CACNA1I,[0],[0.39800477]
ATP1B1,[0],[0.3977761]
TNNT1,[0],[0.39776745]
PYGB,[0],[0.3977611]
AP1M1,[0],[0.39773735]
COL6A6,[0],[0.39767352]
EHHADH,[0],[0.39763823]
PCDHA12,[0],[0.39763084]
PPP2R2A,[0],[0.3974565]
POLD1,[0],[0.39740902]
HNF4G,[0],[0.39737958]
OLR1,[0],[0.3973154]
ID1,[0],[0.3969638]
EIF4A3,[0],[0.39693815]
CACNG6,[0],[0.39691043]
CCNK,[0],[0.39679226]
PLAT,[0],[0.3967545]
PLCL2,[0],[0.39673448]
SCAP,[0],[0.3966655]
EXOSC5,[0],[0.39666325]
ADAM15,[0],[0.3966294]
HTR4,[0],[0.396518]
GTF2E2,[0],[0.3962671]
CPT2,[0],[0.3961906]
SEMA3F,[0],[0.39609876]
MYLK4,[0],[0.39605576]
PCDH1,[0],[0.39594093]
IKZF3,[0],[0.39577472]
NPM1,[0],[0.39573124]
CCL3,[0],[0.3956973]
