Gene,Predicted Label,Probability
SEMA3G,[0],[0.07642931]
ZNF675,[0],[0.07642923]
MEGF8,[0],[0.07639203]
NKX2-4,[0],[0.07637748]
RNF19B,[0],[0.07629737]
ERGIC2,[0],[0.07629182]
HSBP1,[0],[0.07628189]
NLE1,[0],[0.07624692]
AKT1S1,[0],[0.07616104]
SLX1A,[0],[0.07615264]
LILRA2,[0],[0.07615264]
CASP6,[0],[0.07614641]
YIPF2,[0],[0.07613175]
SYF2,[0],[0.0761223]
KBTBD7,[0],[0.07609941]
ISCA1,[0],[0.07601383]
GDPD3,[0],[0.07600112]
VPS26A,[0],[0.07598212]
CHMP2A,[0],[0.07597174]
CDR2L,[0],[0.07596116]
UGT1A5,[0],[0.07596041]
ACSM3,[0],[0.07594074]
GOSR2,[0],[0.07591212]
PDC,[0],[0.0758836]
MGST2,[0],[0.0758766]
GNPDA1,[0],[0.07582924]
DCAF10,[0],[0.07581901]
ARHGAP33,[0],[0.07581891]
TCEAL1,[0],[0.0758042]
APBA2,[0],[0.07576241]
DHX58,[0],[0.07575405]
GPAA1,[0],[0.07573729]
GLRX2,[0],[0.07573587]
CAST,[0],[0.07573277]
UGT2B4,[0],[0.07569506]
C3orf38,[0],[0.07562785]
ALPK1,[0],[0.07561308]
INTS12,[0],[0.07559212]
LRFN3,[0],[0.07558461]
WRNIP1,[0],[0.07557095]
IVD,[0],[0.07553051]
MAPK9,[0],[0.07550873]
ALKBH8,[0],[0.07548558]
ZNF195,[0],[0.07548059]
BTN3A1,[0],[0.07547272]
JMJD6,[0],[0.07546545]
KRTCAP2,[0],[0.07543473]
BPNT2,[0],[0.07540014]
WDR81,[0],[0.07539336]
KBTBD8,[0],[0.07537841]
PLEKHG4B,[0],[0.07536446]
PREB,[0],[0.07536373]
DOLPP1,[0],[0.07535969]
DNAJB12,[0],[0.07535785]
ADAMTS14,[0],[0.07534962]
RPE,[0],[0.07533079]
BCO1,[0],[0.07532583]
NPR2,[0],[0.07521906]
GRPEL2,[0],[0.075188]
CNNM3,[0],[0.07518452]
PDX1,[0],[0.07516322]
TRMT5,[0],[0.07512034]
CXCL16,[0],[0.07510465]
PAK1IP1,[0],[0.07509508]
STARD6,[0],[0.07509189]
SPCS1,[0],[0.0750888]
RGL2,[0],[0.07506346]
SCN11A,[0],[0.07504913]
ZNF443,[0],[0.07502049]
TUT7,[0],[0.07501686]
GTPBP10,[0],[0.07499576]
HBE1,[0],[0.07498644]
GLRX,[0],[0.07494267]
GBA,[0],[0.07490575]
HNRNPLL,[0],[0.07489108]
PCDH11X,[0],[0.07488143]
ASIC3,[0],[0.07486881]
MTMR10,[0],[0.07486462]
TRNAU1AP,[0],[0.07483999]
LEMD3,[0],[0.07480974]
TRIP4,[0],[0.07480436]
AZI2,[0],[0.07479084]
CPB1,[0],[0.0747657]
CRAT,[0],[0.07473721]
ILKAP,[0],[0.07470716]
ZKSCAN7,[0],[0.07470401]
GSTT2B,[0],[0.07467557]
SLC6A13,[0],[0.07465951]
SBSPON,[0],[0.07465248]
PLAC8,[0],[0.07463853]
PGGT1B,[0],[0.0746352]
GPATCH1,[0],[0.07463214]
TBC1D23,[0],[0.07461964]
ASAH2,[0],[0.07458758]
BUD23,[0],[0.07457688]
MAP3K6,[0],[0.07456534]
RBFOX3,[0],[0.0744951]
PDE5A,[0],[0.07447904]
SLC6A19,[0],[0.07444396]
NT5C3A,[0],[0.07443072]
ALKBH6,[0],[0.07442837]
SNF8,[0],[0.07439268]
PRKRA,[0],[0.0743808]
NDUFAB1,[0],[0.07436803]
ELSPBP1,[0],[0.07435056]
ZNF202,[0],[0.07433959]
RAP2C,[0],[0.07432752]
LY6K,[0],[0.07430989]
AMFR,[0],[0.07427961]
DNAAF3,[0],[0.07426509]
ZFP30,[0],[0.074214]
PLEKHM2,[0],[0.07419998]
ZFP69B,[0],[0.07416064]
CTSK,[0],[0.07414916]
COX5B,[0],[0.07411966]
PKD1L3,[0],[0.07410325]
ATP6V0A2,[0],[0.07410231]
SERGEF,[0],[0.07408456]
SNRNP27,[0],[0.0740778]
EMC10,[0],[0.07404168]
KATNA1,[0],[0.07403354]
CHMP2B,[0],[0.07402711]
GBP3,[0],[0.07399128]
FDX1,[0],[0.07396054]
HINT1,[0],[0.07390408]
ZNF829,[0],[0.07387657]
YIF1A,[0],[0.07384431]
ANKRD9,[0],[0.07379165]
ARHGEF19,[0],[0.07378481]
ZNF235,[0],[0.07372648]
MTRNR2L4,[0],[0.0736314]
RPS6KB2,[0],[0.07362586]
ZNF224,[0],[0.07359979]
CAPN13,[0],[0.07357736]
SUGCT,[0],[0.07356752]
ORMDL2,[0],[0.07356051]
C1orf162,[0],[0.07355671]
SNX6,[0],[0.07354386]
HYKK,[0],[0.07353429]
ANKZF1,[0],[0.0735144]
H1-4,[0],[0.07351308]
PPM1A,[0],[0.07349819]
RAB26,[0],[0.07345345]
RASA2,[0],[0.07343718]
NAA38,[0],[0.07342212]
SNCB,[0],[0.07335111]
ZNF774,[0],[0.07333601]
CD274,[0],[0.07328825]
ALKBH2,[0],[0.07323549]
MVD,[0],[0.07322922]
AGGF1,[0],[0.07321417]
PHACTR1,[0],[0.07311642]
ZKSCAN3,[0],[0.07311538]
SDF2,[0],[0.07310694]
ZNF624,[0],[0.07308321]
COX6A1,[0],[0.07305678]
MRPL40,[0],[0.07304099]
ACSBG2,[0],[0.07301936]
NPY5R,[0],[0.07294466]
CRYBB2,[0],[0.07289904]
SGPP2,[0],[0.07288646]
TRUB1,[0],[0.07288235]
GOLGA7,[0],[0.07286217]
CLPX,[0],[0.07285847]
FAM90A1,[0],[0.07284597]
OR5K1,[0],[0.07284244]
L3HYPDH,[0],[0.07283673]
SHF,[0],[0.07283188]
KIAA2013,[0],[0.07282428]
CCNYL1,[0],[0.07282423]
DUS1L,[0],[0.07282337]
ZNF304,[0],[0.07281733]
CTNS,[0],[0.07280072]
KDM7A,[0],[0.07278465]
WDR24,[0],[0.07277491]
GUCA1C,[0],[0.07276949]
PLEKHG4,[0],[0.07276174]
RINL,[0],[0.07274676]
ARHGAP40,[0],[0.07268801]
SPAST,[0],[0.07268583]
CEP162,[0],[0.07261968]
HHLA1,[0],[0.07261241]
PARG,[0],[0.07260157]
ARPP19,[0],[0.07259934]
NAA60,[0],[0.07259883]
ZNF254,[0],[0.07254847]
HS3ST6,[0],[0.07254388]
TAS2R14,[0],[0.0725409]
KDM1B,[0],[0.07252283]
SPDYE2B,[0],[0.07251666]
AMY2A,[0],[0.07248988]
ACYP1,[0],[0.07248096]
PLP2,[0],[0.072442]
NARS2,[0],[0.07242892]
ZNF713,[0],[0.07240245]
CYP26B1,[0],[0.07231192]
YIPF1,[0],[0.07230979]
GCNT7,[0],[0.07230487]
TSEN15,[0],[0.07230332]
DBI,[0],[0.07224626]
CRYZ,[0],[0.0722238]
WDR91,[0],[0.07221448]
PLD6,[0],[0.07220425]
CTU2,[0],[0.07217485]
TBC1D32,[0],[0.07213464]
LRP4,[0],[0.07208066]
BMT2,[0],[0.07207013]
OPN3,[0],[0.07205658]
TAZ,[0],[0.07205033]
C17orf80,[0],[0.07202697]
NDUFB7,[0],[0.07199503]
ARSD,[0],[0.07194667]
TCTN2,[0],[0.07186962]
SEMA5A,[0],[0.07185441]
SH3GLB1,[0],[0.07178485]
VPS33A,[0],[0.07168598]
LIPT1,[0],[0.07168053]
NMRK2,[0],[0.07167932]
ORMDL1,[0],[0.07164029]
NDUFA12,[0],[0.07163901]
ZNF569,[0],[0.07162759]
RLN2,[0],[0.07161354]
VBP1,[0],[0.07161242]
DNAJC15,[0],[0.07160877]
POFUT2,[0],[0.07160676]
TRMT12,[0],[0.07158068]
ERMAP,[0],[0.07144634]
ZNFX1,[0],[0.07143817]
TICAM2,[0],[0.07141458]
GRWD1,[0],[0.07141248]
KIR3DL3,[0],[0.07134257]
TCTEX1D1,[0],[0.07133361]
TRMT10C,[0],[0.07130887]
SLC5A12,[0],[0.07129603]
ZSCAN32,[0],[0.07129554]
GDF1,[0],[0.07128323]
NME3,[0],[0.0712821]
BLOC1S5,[0],[0.07123039]
DNAJB9,[0],[0.07121932]
ZNF138,[0],[0.07119814]
IL19,[0],[0.07119038]
JOSD2,[0],[0.07117861]
PLEKHA3,[0],[0.0711263]
SLITRK4,[0],[0.07111637]
TOR1A,[0],[0.07110328]
POLR3F,[0],[0.07105699]
RAB4A,[0],[0.07103288]
CIAO2B,[0],[0.07103255]
MEPCE,[0],[0.07102412]
PRR5,[0],[0.07101937]
PNO1,[0],[0.07101879]
GDE1,[0],[0.07101607]
CBLL1,[0],[0.0710087]
PJVK,[0],[0.07099599]
ABCF3,[0],[0.07097214]
ARL14EP,[0],[0.07095115]
CRACR2A,[0],[0.07094453]
CNPY3,[0],[0.07093267]
GJD4,[0],[0.07091432]
NSDHL,[0],[0.07084851]
AMDHD2,[0],[0.07084236]
UBA5,[0],[0.07083204]
FAM111A,[0],[0.07082248]
ZNF546,[0],[0.07075229]
ACBD3,[0],[0.07073493]
MTG1,[0],[0.07071628]
FMN2,[0],[0.07067883]
DNASE1L1,[0],[0.07064841]
PTGES2,[0],[0.07062539]
BATF2,[0],[0.07061933]
TRMT1,[0],[0.07059368]
ZNF382,[0],[0.07052817]
PRPF38A,[0],[0.07052542]
CD58,[0],[0.0704995]
ZNF432,[0],[0.07046691]
CCZ1,[0],[0.07043839]
POLR1F,[0],[0.07043792]
RNF5,[0],[0.07043449]
EIF2B3,[0],[0.07040817]
HBG1,[0],[0.07040733]
CAPS,[0],[0.0704029]
NOL7,[0],[0.07039157]
NDUFA1,[0],[0.07036586]
CRADD,[0],[0.07030524]
METTL4,[0],[0.07029513]
ZNF286A,[0],[0.07029187]
PNPLA4,[0],[0.07022449]
MS4A4E,[0],[0.07021551]
MPDU1,[0],[0.07020804]
CHRNA6,[0],[0.070206]
ZCRB1,[0],[0.07017625]
KCNJ18,[0],[0.07017145]
FLOT2,[0],[0.07016172]
LHPP,[0],[0.07015243]
CPT1B,[0],[0.07009855]
SPDYE6,[0],[0.07006507]
TSSC4,[0],[0.07003031]
IL34,[0],[0.06997997]
CMAS,[0],[0.06997563]
ERI2,[0],[0.06997354]
LRTOMT,[0],[0.06989954]
PPAN,[0],[0.0698972]
CSNK2A3,[0],[0.06989335]
TRAFD1,[0],[0.06984138]
CCS,[0],[0.06983916]
WRAP53,[0],[0.06980544]
DBP,[0],[0.06977851]
ALG2,[0],[0.06976359]
BUD13,[0],[0.06975474]
SCAF1,[0],[0.06974421]
RBPMS2,[0],[0.06972391]
OR5A1,[0],[0.069704]
TPMT,[0],[0.06968006]
PRICKLE3,[0],[0.06967487]
ZNF527,[0],[0.06966823]
PNLIP,[0],[0.06966622]
ZNF606,[0],[0.06964391]
NFU1,[0],[0.06961251]
CYP46A1,[0],[0.0695701]
CALML4,[0],[0.0695471]
VTI1B,[0],[0.06954605]
ZNF141,[0],[0.06953854]
TBC1D17,[0],[0.0695362]
NGLY1,[0],[0.06952982]
ADAMTS16,[0],[0.06949859]
ZNF717,[0],[0.06949323]
UTP23,[0],[0.06945833]
RSPO4,[0],[0.06944218]
ZNF486,[0],[0.06944076]
TSPAN15,[0],[0.06942496]
MAFB,[0],[0.06942409]
FBXO43,[0],[0.06939411]
HES3,[0],[0.06937724]
TXNL1,[0],[0.06935785]
VEGFB,[0],[0.06935674]
NLRC3,[0],[0.06931318]
GID4,[0],[0.06929248]
GCNT1,[0],[0.06927606]
ABCA13,[0],[0.06921711]
NOP9,[0],[0.06917457]
PTCD1,[0],[0.06917129]
CTBS,[0],[0.06916285]
VPS37D,[0],[0.06915767]
SIGIRR,[0],[0.06915267]
H2BC5,[0],[0.06911702]
GKAP1,[0],[0.06910871]
RRP9,[0],[0.06909578]
BSCL2,[0],[0.0690662]
UBE2D4,[0],[0.06903417]
MOCS2,[0],[0.06903014]
DHRS11,[0],[0.06900888]
APELA,[0],[0.06895211]
KLK2,[0],[0.06891632]
DCK,[0],[0.06889348]
COQ6,[0],[0.06885318]
CHMP3,[0],[0.06884267]
RNF115,[0],[0.06882495]
ASIP,[0],[0.06880644]
ALDH3B2,[0],[0.06880359]
CHID1,[0],[0.06878256]
CIAO3,[0],[0.06875901]
SLCO5A1,[0],[0.06872645]
MOSMO,[0],[0.06870905]
FGF21,[0],[0.0686688]
CCDC115,[0],[0.06865657]
POLR1H,[0],[0.06862281]
MED11,[0],[0.06857778]
ZNF433,[0],[0.06857553]
APOBEC3F,[0],[0.06855142]
ATP6AP1,[0],[0.06854674]
DPCD,[0],[0.06850555]
NEFL,[0],[0.06847752]
XYLB,[0],[0.06845663]
RTCB,[0],[0.06844641]
CARNS1,[0],[0.06843894]
PIGG,[0],[0.06840961]
GDF11,[0],[0.06837659]
ARL2BP,[0],[0.06837158]
RBMX2,[0],[0.06837036]
SEC14L5,[0],[0.06836788]
KRIT1,[0],[0.0683521]
AK6,[0],[0.06833956]
PANK2,[0],[0.06828113]
PEX7,[0],[0.06827645]
ARHGAP11B,[0],[0.06825757]
C18orf32,[0],[0.06822772]
SHANK2,[0],[0.06821115]
WDR72,[0],[0.06819362]
DENND2D,[0],[0.06814595]
RIN2,[0],[0.06813557]
PCDHGA2,[0],[0.06811744]
H2BC9,[0],[0.06811324]
ZNF76,[0],[0.06806561]
NHLRC1,[0],[0.06805658]
MON1A,[0],[0.06801672]
NUP58,[0],[0.06800453]
CASP4,[0],[0.06796014]
PCBP4,[0],[0.06795331]
ZNF33B,[0],[0.06792355]
ZNF689,[0],[0.0678748]
NAT1,[0],[0.06787359]
FAM114A2,[0],[0.06787059]
MEA1,[0],[0.06786352]
EEF2KMT,[0],[0.06784031]
P3H1,[0],[0.06782536]
H2BC15,[0],[0.06780384]
ELAVL2,[0],[0.06779566]
PDE11A,[0],[0.06779055]
FKBP3,[0],[0.06777646]
BUB1B-PAK6,[0],[0.06776426]
CLN8,[0],[0.06774825]
TSC22D3,[0],[0.06772505]
VPS37C,[0],[0.06771111]
BTBD1,[0],[0.06768489]
CARD8,[0],[0.06765518]
BCL2L14,[0],[0.06762238]
OSGEP,[0],[0.0676211]
SMCR8,[0],[0.06759445]
H2BC11,[0],[0.06757945]
KCNH4,[0],[0.0675686]
CELA3B,[0],[0.06755677]
NAF1,[0],[0.06752148]
ANKAR,[0],[0.06747332]
ETNPPL,[0],[0.06744716]
ACOX3,[0],[0.06743912]
MAK16,[0],[0.06743784]
PSEN2,[0],[0.06743315]
SIGMAR1,[0],[0.06742958]
OPALIN,[0],[0.06742183]
GRK4,[0],[0.06741064]
GMPR2,[0],[0.06739748]
MIB2,[0],[0.06736156]
TUBGCP4,[0],[0.06734272]
NANP,[0],[0.06733336]
ZNF133,[0],[0.06731497]
ELP5,[0],[0.06724945]
DISP2,[0],[0.06724942]
LYPD6B,[0],[0.06724444]
GSK3A,[0],[0.06723039]
TMEM132A,[0],[0.06722774]
TM2D2,[0],[0.06721967]
GABPB1,[0],[0.06718017]
N6AMT1,[0],[0.06717009]
ZNF287,[0],[0.06716038]
H2BC21,[0],[0.06715917]
COX11,[0],[0.06715869]
CHCHD5,[0],[0.06714827]
HSPA12A,[0],[0.06713683]
ANXA7,[0],[0.06713663]
NDUFB4,[0],[0.06712693]
FGF11,[0],[0.06711548]
ARSF,[0],[0.06706361]
RNASEH2B,[0],[0.06703447]
CNOT7,[0],[0.06699754]
GPR27,[0],[0.06696457]
MUS81,[0],[0.06694834]
ZNF496,[0],[0.06693925]
GALR3,[0],[0.06691824]
SLC6A18,[0],[0.06688255]
LTB,[0],[0.06685594]
IFT20,[0],[0.06678789]
MLKL,[0],[0.06676492]
PPP1R3D,[0],[0.06673153]
ADAMTS20,[0],[0.06672398]
RAB39A,[0],[0.06668814]
SRD5A2,[0],[0.06668528]
EI24,[0],[0.06663238]
ELP1,[0],[0.06663158]
NIFK,[0],[0.06661477]
POLR1G,[0],[0.06660473]
BBIP1,[0],[0.0665664]
USHBP1,[0],[0.06655743]
FBXO25,[0],[0.06653529]
SMYD4,[0],[0.06653482]
SUMF1,[0],[0.06647743]
PSME1,[0],[0.06642909]
CHMP7,[0],[0.06642178]
PNPO,[0],[0.06641238]
H2BC4,[0],[0.06638664]
P2RY10,[0],[0.06636571]
IBA57,[0],[0.0663289]
SETD9,[0],[0.06632788]
RAB40B,[0],[0.06631421]
TIMM23B,[0],[0.06630701]
C12orf66,[0],[0.06627847]
NOX3,[0],[0.06624846]
MRI1,[0],[0.06624804]
HTD2,[0],[0.06622937]
ADIPOR1,[0],[0.06621839]
PAOX,[0],[0.06621552]
SGK3,[0],[0.06621491]
MCUR1,[0],[0.06619945]
MICA,[0],[0.06619687]
CXXC4,[0],[0.06617464]
PBDC1,[0],[0.06613887]
RPAP3,[0],[0.06611212]
PRX,[0],[0.06610095]
UBL7,[0],[0.06609192]
RPEL1,[0],[0.06607922]
POMT1,[0],[0.06605535]
SOCS4,[0],[0.06603804]
ENY2,[0],[0.06603747]
RAP1GAP2,[0],[0.06603456]
GCC1,[0],[0.06596012]
NIT2,[0],[0.06595196]
LPCAT4,[0],[0.06593022]
RABEPK,[0],[0.06591323]
HACL1,[0],[0.06590921]
ZNF782,[0],[0.06590688]
LSM1,[0],[0.06586707]
CTU1,[0],[0.06585505]
KREMEN2,[0],[0.06585091]
MPND,[0],[0.06583605]
FAIM2,[0],[0.06583266]
HSPA12B,[0],[0.06582393]
PTRH2,[0],[0.06580219]
NMRK1,[0],[0.06573701]
DNLZ,[0],[0.06571139]
ZNF621,[0],[0.0656862]
SLC35B4,[0],[0.06567397]
H2BC18,[0],[0.06567081]
ERVMER34-1,[0],[0.06564333]
CGRRF1,[0],[0.06562097]
ERN1,[0],[0.06560617]
RSPO3,[0],[0.0656045]
GPANK1,[0],[0.06558888]
MARVELD3,[0],[0.06558188]
TBCB,[0],[0.06558006]
H2BC12,[0],[0.0655779]
PBLD,[0],[0.06557048]
RAB24,[0],[0.06552465]
SLC25A14,[0],[0.06549217]
KREMEN1,[0],[0.06548838]
PRPF4,[0],[0.06547392]
TBC1D8B,[0],[0.06545593]
JMJD4,[0],[0.0653578]
P2RY11,[0],[0.06534244]
ACTR1B,[0],[0.06534171]
PDXP,[0],[0.06534135]
DSEL,[0],[0.06532105]
MYSM1,[0],[0.06530566]
PUS3,[0],[0.06529058]
COMMD3,[0],[0.06528809]
MZT2A,[0],[0.06526211]
WIPI1,[0],[0.06524475]
CDKN2D,[0],[0.06523945]
ZNF383,[0],[0.06522813]
IFT43,[0],[0.0652236]
PABPC4L,[0],[0.06522331]
DONSON,[0],[0.06521272]
BPGM,[0],[0.06510276]
POSTN,[0],[0.06509461]
ANKRA2,[0],[0.06508331]
CLDN12,[0],[0.06508076]
ZNF398,[0],[0.06501836]
MCTS1,[0],[0.06500563]
UFSP1,[0],[0.06499755]
THAP11,[0],[0.06496952]
CCZ1B,[0],[0.06495634]
CHMP4A,[0],[0.06493643]
ANO7,[0],[0.06493542]
LGSN,[0],[0.0648925]
ONECUT3,[0],[0.06486975]
NECTIN4,[0],[0.06483579]
TEN1-CDK3,[0],[0.06480926]
TMEM107,[0],[0.06473941]
ZNF426,[0],[0.06473275]
CLN6,[0],[0.06468935]
C17orf75,[0],[0.06467269]
RAB2B,[0],[0.06466956]
ZNF888,[0],[0.06464188]
RAB18,[0],[0.06462989]
RBKS,[0],[0.06462917]
ZNF778,[0],[0.06461843]
H4C1,[0],[0.06461681]
SPDYE1,[0],[0.06461091]
TBC1D24,[0],[0.06460803]
MMP20,[0],[0.06458688]
RAB40C,[0],[0.06458529]
POLRMT,[0],[0.06456669]
ZNF700,[0],[0.06451822]
ZNF282,[0],[0.06448852]
DRG1,[0],[0.06448274]
RGPD6,[0],[0.06445322]
SPON2,[0],[0.06444079]
SPON1,[0],[0.06440939]
DOK5,[0],[0.06440848]
COLCA2,[0],[0.06439989]
GPX3,[0],[0.06439985]
KHNYN,[0],[0.06439695]
TFB1M,[0],[0.06435706]
BOLA3,[0],[0.06433228]
RER1,[0],[0.06432419]
IRAG1,[0],[0.06429149]
SYCE2,[0],[0.06427254]
LPAR5,[0],[0.06425468]
PSMG4,[0],[0.06423626]
VCPKMT,[0],[0.06415212]
KTI12,[0],[0.06414242]
CLSTN2,[0],[0.06409955]
INTS11,[0],[0.06409301]
ST20-MTHFS,[0],[0.0640868]
CCDC65,[0],[0.06403573]
TBC1D25,[0],[0.06402361]
H2BU1,[0],[0.06397734]
COQ10B,[0],[0.06397123]
ELAVL3,[0],[0.0639189]
ZNF37A,[0],[0.06391519]
MCAT,[0],[0.06388882]
ZNF696,[0],[0.06384834]
H2BC13,[0],[0.06380652]
MCEE,[0],[0.06378761]
RAB38,[0],[0.06376535]
THSD7B,[0],[0.06374206]
TRAF3IP2,[0],[0.06373338]
GBGT1,[0],[0.0637313]
FIBP,[0],[0.06370676]
PCBD1,[0],[0.0636898]
PMVK,[0],[0.06367854]
TBCC,[0],[0.06366897]
ZNF541,[0],[0.06360871]
SARDH,[0],[0.06360621]
SGK2,[0],[0.06359344]
TTC12,[0],[0.06359184]
ACAP1,[0],[0.06356917]
TXNRD3,[0],[0.06352834]
H3C1,[0],[0.06351709]
EMC8,[0],[0.06346043]
ORAI2,[0],[0.06343784]
NDUFA8,[0],[0.06342977]
LAGE3,[0],[0.06341945]
DPH1,[0],[0.06339131]
ADO,[0],[0.06336828]
PJA1,[0],[0.06336216]
NR2E3,[0],[0.06335828]
RHOJ,[0],[0.06334971]
OXGR1,[0],[0.06333734]
PLA2G4B,[0],[0.06333224]
PCDHGB7,[0],[0.06324463]
CRLS1,[0],[0.06322702]
SEPTIN1,[0],[0.0632237]
PCDHGA6,[0],[0.06317298]
MTERF4,[0],[0.06317224]
IFITM3,[0],[0.06314611]
SEPTIN4,[0],[0.06314312]
SEPTIN5,[0],[0.06311211]
CMTM6,[0],[0.06308433]
ZIM2,[0],[0.06306982]
H2BC3,[0],[0.06306982]
PIK3C2G,[0],[0.06305815]
SEPSECS,[0],[0.06304583]
COBLL1,[0],[0.06302695]
ZNF630,[0],[0.06300476]
VPS8,[0],[0.06296191]
LORICRIN,[0],[0.06293415]
CYSLTR1,[0],[0.06293126]
APOA5,[0],[0.0629209]
AVEN,[0],[0.06291356]
ZNF266,[0],[0.06290089]
RTN4IP1,[0],[0.06287321]
MICAL2,[0],[0.06286544]
ANKRD44,[0],[0.06286456]
ZNHIT2,[0],[0.06285838]
IFIT1B,[0],[0.0628581]
OR8I2,[0],[0.06284287]
POGLUT1,[0],[0.06277979]
ECH1,[0],[0.06277437]
RAB3IL1,[0],[0.06277283]
NEURL2,[0],[0.06276103]
ADAMTS19,[0],[0.0627335]
RTP5,[0],[0.06273147]
KBTBD6,[0],[0.06271669]
RBAK,[0],[0.06269799]
MRPL57,[0],[0.06268475]
ZNF805,[0],[0.0626572]
ZNF510,[0],[0.06261414]
SUMO4,[0],[0.06260779]
B4GALT7,[0],[0.06257089]
ATG4B,[0],[0.06255484]
H2BC17,[0],[0.06254167]
STING1,[0],[0.06252357]
SLC4A11,[0],[0.06248454]
ATP6V0E2,[0],[0.06247492]
NHLRC3,[0],[0.06246516]
CFAP20,[0],[0.0624496]
MCMDC2,[0],[0.06242062]
GPR160,[0],[0.06237051]
BRAP,[0],[0.0623342]
DCTD,[0],[0.06232748]
ZNF526,[0],[0.06224244]
ZNF853,[0],[0.06223781]
TRAPPC1,[0],[0.06220951]
DYNLT3,[0],[0.06218205]
CYP2R1,[0],[0.06212423]
RAB3D,[0],[0.06210722]
APOBEC3H,[0],[0.06208092]
DCAF4,[0],[0.06207889]
GPER1,[0],[0.06207543]
DCTN6,[0],[0.06207125]
CCL3L3,[0],[0.0620507]
ARFRP1,[0],[0.06202673]
CCDC114,[0],[0.06202227]
CASTOR2,[0],[0.06195667]
PATL2,[0],[0.06192441]
ARL1,[0],[0.06189983]
TAS2R30,[0],[0.06189761]
ZNF641,[0],[0.06188708]
PROK1,[0],[0.06177621]
VWA7,[0],[0.06177523]
TMC1,[0],[0.06176338]
EIF4EBP3,[0],[0.06175324]
GCHFR,[0],[0.06169585]
RSPH6A,[0],[0.06165914]
NDUFB1,[0],[0.06155783]
BCS1L,[0],[0.06153533]
RIMBP2,[0],[0.06152806]
RIOK2,[0],[0.06151308]
ZNF620,[0],[0.06150739]
SNAP47,[0],[0.06148317]
SCLY,[0],[0.06145372]
AMPD3,[0],[0.06144694]
OR2J2,[0],[0.06141691]
TPGS1,[0],[0.06135432]
CNTN6,[0],[0.0613516]
DOLK,[0],[0.06134323]
RCAN2,[0],[0.0613259]
RAB12,[0],[0.06126293]
SH2D3A,[0],[0.06125096]
GABPB2,[0],[0.06123389]
IFIT1,[0],[0.06113772]
RAB42,[0],[0.06113233]
GLDN,[0],[0.06112446]
PBK,[0],[0.06109029]
SRP19,[0],[0.06107585]
CLCNKB,[0],[0.06105852]
DEPDC5,[0],[0.06105462]
PGAM4,[0],[0.06101269]
TIPRL,[0],[0.0609949]
NMRAL1,[0],[0.06097671]
EGLN2,[0],[0.06095577]
PSMG1,[0],[0.06095462]
CDKN2AIPNL,[0],[0.06094515]
NDUFA7,[0],[0.06093848]
MYLK4,[0],[0.06092123]
GAL,[0],[0.06087486]
DIABLO,[0],[0.06082144]
KCNH7,[0],[0.06080544]
BOLA1,[0],[0.06079657]
GABRQ,[0],[0.06067564]
ZNF160,[0],[0.06064457]
GPR150,[0],[0.06062279]
NUBP2,[0],[0.06058235]
MKS1,[0],[0.06057959]
CABLES2,[0],[0.06057111]
BCL2L10,[0],[0.06048803]
NGDN,[0],[0.06045057]
USP20,[0],[0.06044684]
ZNF823,[0],[0.06040296]
TDRD12,[0],[0.0603855]
DHFR,[0],[0.06035027]
CTHRC1,[0],[0.06034698]
GMPPB,[0],[0.06031749]
GRPEL1,[0],[0.06029806]
PRPF18,[0],[0.0602967]
PTTG2,[0],[0.06029173]
USP6NL,[0],[0.06027942]
RUNDC3A,[0],[0.06027189]
ARL6,[0],[0.06025771]
FYTTD1,[0],[0.06022263]
ARL8A,[0],[0.06021184]
NAGA,[0],[0.06020834]
KCNS1,[0],[0.06020785]
RDH12,[0],[0.06019907]
MMAB,[0],[0.06019113]
STAMBP,[0],[0.06017202]
KANSL2,[0],[0.06013937]
ZNF776,[0],[0.06011648]
PDE6C,[0],[0.06008584]
MTRF1L,[0],[0.06007954]
MEIG1,[0],[0.06007597]
SVIP,[0],[0.0600693]
FAM98A,[0],[0.06006645]
NT5C,[0],[0.06005762]
NAIP,[0],[0.06005131]
RNF169,[0],[0.06004981]
IDNK,[0],[0.06003882]
TECTA,[0],[0.06003439]
ZNF418,[0],[0.06001815]
PSMA8,[0],[0.06001441]
FKRP,[0],[0.06000307]
LIPA,[0],[0.05997171]
PIH1D1,[0],[0.05997165]
CYP26C1,[0],[0.05993066]
ZNF250,[0],[0.05990614]
THEM4,[0],[0.05987615]
SWSAP1,[0],[0.05985669]
PCP2,[0],[0.05983619]
MIF4GD,[0],[0.05982269]
CGAS,[0],[0.05977421]
CRCP,[0],[0.05977115]
PGA3,[0],[0.05976636]
NOP10,[0],[0.05975519]
PTF1A,[0],[0.05975071]
NT5M,[0],[0.05968967]
LSM8,[0],[0.05966939]
ZNF470,[0],[0.0596311]
OTOA,[0],[0.05961303]
TAS2R46,[0],[0.05960488]
DXO,[0],[0.05959659]
TSR2,[0],[0.05957013]
MAP3K20,[0],[0.05953193]
DGAT1,[0],[0.05951637]
ZNF431,[0],[0.05946753]
GSTO1,[0],[0.05942758]
SLC51A,[0],[0.0594226]
PRR19,[0],[0.05940274]
GGACT,[0],[0.05940172]
PANK4,[0],[0.05937717]
DHRS4,[0],[0.05937624]
CCDC151,[0],[0.05936145]
PFN4,[0],[0.05935865]
TSEN34,[0],[0.05933159]
