Gene,Predicted Label,Probability
TUBGCP6,[0],[0.12926345]
TRIM69,[0],[0.129181]
YPEL5,[0],[0.12914771]
HBS1L,[0],[0.12906627]
NDUFA13,[0],[0.12904581]
POU1F1,[0],[0.1289842]
RPL17,[0],[0.1289481]
MCAT,[0],[0.12893383]
SALL3,[0],[0.1289219]
CHMP6,[0],[0.12874998]
CRYZ,[0],[0.12873203]
ACTBL2,[0],[0.12870324]
CALCB,[0],[0.12870072]
PARG,[0],[0.1286944]
ABCB10,[0],[0.12867002]
TUBGCP2,[0],[0.1286418]
MGMT,[0],[0.12862545]
FBRS,[0],[0.12862451]
GCA,[0],[0.12858605]
GCH1,[0],[0.12858522]
OLA1,[0],[0.12857582]
PGLS,[0],[0.12854463]
ZCCHC7,[0],[0.12851523]
ZC3H13,[0],[0.12850538]
RNF165,[0],[0.12849213]
ARHGAP42,[0],[0.1284484]
FKRP,[0],[0.12842637]
NEURL2,[0],[0.12842396]
DDIT3,[0],[0.12841168]
PHF5A,[0],[0.12834758]
DDX60,[0],[0.12830421]
JOSD1,[0],[0.12825456]
ALG12,[0],[0.12824982]
WDR61,[0],[0.12818137]
G0S2,[0],[0.1281798]
DRG1,[0],[0.128095]
FBXO45,[0],[0.12809388]
UBE2M,[0],[0.12808861]
NOB1,[0],[0.12806635]
MIS12,[0],[0.12806252]
IFNAR2,[0],[0.12800635]
TWF1,[0],[0.1278583]
WDR59,[0],[0.12782153]
SLC25A22,[0],[0.12780505]
API5,[0],[0.12779234]
SNRNP35,[0],[0.12776487]
GLRX5,[0],[0.127747]
CDCA3,[0],[0.12768443]
COX17,[0],[0.12766545]
ZNF701,[0],[0.12763722]
TIGIT,[0],[0.12763028]
RAB43,[0],[0.1275327]
ABCF1,[0],[0.12753196]
OR4E2,[0],[0.12747191]
IFT43,[0],[0.127446]
RINL,[0],[0.12741348]
FUCA1,[0],[0.12737504]
COX15,[0],[0.12736686]
KBTBD7,[0],[0.12728977]
GNPDA1,[0],[0.12727302]
NR1D2,[0],[0.12727293]
NKIRAS2,[0],[0.12723985]
ZC3H8,[0],[0.12722026]
IDUA,[0],[0.12719674]
DHX32,[0],[0.12719545]
CDYL,[0],[0.12717786]
TBCC,[0],[0.1271774]
SST,[0],[0.12715873]
SMNDC1,[0],[0.12711146]
CHDH,[0],[0.12705356]
NR2F6,[0],[0.12699912]
P2RX5,[0],[0.12694581]
CD1B,[0],[0.12693745]
GALNTL6,[0],[0.12686798]
VPS28,[0],[0.12676263]
SF3A2,[0],[0.12675244]
SLAMF6,[0],[0.12673113]
GXYLT2,[0],[0.12670872]
ZNF791,[0],[0.1267087]
PPP4R2,[0],[0.12666127]
CFC1,[0],[0.12659813]
DPH7,[0],[0.12652196]
PPT1,[0],[0.12649368]
NCKIPSD,[0],[0.12647353]
TBC1D23,[0],[0.12646255]
CTSL,[0],[0.1264437]
UCK1,[0],[0.12642963]
RHPN1,[0],[0.12641284]
ZNF320,[0],[0.12640707]
ASIP,[0],[0.12638767]
DHODH,[0],[0.1263648]
RNF130,[0],[0.12628628]
WDR1,[0],[0.12625903]
MC2R,[0],[0.12621996]
ZNF112,[0],[0.12621409]
YIPF1,[0],[0.12620056]
DNAAF2,[0],[0.12615184]
TPST1,[0],[0.12611963]
PARL,[0],[0.12609139]
GMEB2,[0],[0.126048]
OR8K3,[0],[0.1260237]
OR5L1,[0],[0.12599467]
PFN4,[0],[0.12598003]
NDUFA6,[0],[0.12596555]
TMEM107,[0],[0.12592667]
RAB36,[0],[0.12579909]
PTS,[0],[0.12571791]
FOXRED1,[0],[0.12571608]
PJA1,[0],[0.12570488]
ARPC4,[0],[0.12570055]
MRPS22,[0],[0.12569173]
TCTEX1D1,[0],[0.12559533]
TIPRL,[0],[0.12553461]
NGLY1,[0],[0.12548178]
ASPN,[0],[0.12548085]
HOXA6,[0],[0.12547928]
GDF2,[0],[0.12533489]
NIPAL4,[0],[0.12531069]
PTRH2,[0],[0.12530667]
FOLR2,[0],[0.1251801]
GCNT7,[0],[0.12517336]
ZNF436,[0],[0.12512673]
MRPL43,[0],[0.12506337]
RNASET2,[0],[0.12506333]
CPNE1,[0],[0.12502566]
CLDN20,[0],[0.12500916]
MICALL1,[0],[0.12498489]
ARFRP1,[0],[0.12492197]
KRT39,[0],[0.12491399]
KLHL42,[0],[0.1248995]
VPS37A,[0],[0.12487148]
SREK1,[0],[0.12484757]
LONP1,[0],[0.12482287]
TUFM,[0],[0.12481286]
OR3A2,[0],[0.1248002]
RPF1,[0],[0.12478719]
CEL,[0],[0.12474594]
IFNA8,[0],[0.12469349]
OR51B2,[0],[0.12464792]
ERP44,[0],[0.12460385]
IL9R,[0],[0.1245992]
USP42,[0],[0.12459237]
USP46,[0],[0.12456237]
HERPUD1,[0],[0.1245034]
CRYM,[0],[0.1244902]
VPS33A,[0],[0.1244659]
MMGT1,[0],[0.12442377]
PLAGL1,[0],[0.12442275]
ALG5,[0],[0.12429704]
ARGLU1,[0],[0.12427168]
FBXO25,[0],[0.12426248]
FBXL15,[0],[0.12422615]
NADK2,[0],[0.12416236]
KBTBD6,[0],[0.12406497]
PGM3,[0],[0.12406223]
CDKN2AIP,[0],[0.12401479]
SCAMP1,[0],[0.12400153]
ADAP1,[0],[0.12399704]
HPS6,[0],[0.12395684]
RAPH1,[0],[0.12394623]
SPIC,[0],[0.12394143]
SRSF10,[0],[0.12387692]
ATG16L1,[0],[0.12382648]
ZNF569,[0],[0.12380935]
ARSF,[0],[0.12375654]
MZF1,[0],[0.12373612]
QDPR,[0],[0.12372819]
CFDP1,[0],[0.12365468]
PTH2,[0],[0.12364615]
CHTF8,[0],[0.12364325]
IL11RA,[0],[0.12363551]
NPB,[0],[0.12362647]
MRPL42,[0],[0.12358608]
ZMYND10,[0],[0.12357842]
ZNF350,[0],[0.12352205]
SLC22A14,[0],[0.12349506]
PGK2,[0],[0.12346051]
PPP1R18,[0],[0.12344463]
OSBPL5,[0],[0.1234429]
ARL8A,[0],[0.12344237]
EIF3C,[0],[0.12340262]
AFG3L2,[0],[0.12339675]
SNTB2,[0],[0.12336412]
MDH1,[0],[0.12335898]
NVL,[0],[0.1232312]
PIGB,[0],[0.12318898]
SDR9C7,[0],[0.12312189]
PGAM4,[0],[0.12311243]
BAG3,[0],[0.12303022]
CLCF1,[0],[0.12288526]
PDXP,[0],[0.12288195]
HLA-DMB,[0],[0.12282769]
PPP1R14D,[0],[0.1228223]
OR2L8,[0],[0.12280504]
ACAD9,[0],[0.12268874]
GTPBP2,[0],[0.12265151]
PDLIM1,[0],[0.12263998]
NME5,[0],[0.1226314]
DAND5,[0],[0.12261798]
SETMAR,[0],[0.12260195]
OR52R1,[0],[0.12259845]
ZNF169,[0],[0.1225602]
NARS2,[0],[0.12250266]
PSG5,[0],[0.12249937]
GDF9,[0],[0.12249438]
BTG3,[0],[0.12248778]
POP7,[0],[0.12246235]
RALGPS2,[0],[0.12245727]
HS3ST6,[0],[0.12240885]
SAG,[0],[0.12226763]
ERH,[0],[0.12221272]
TRAPPC4,[0],[0.12220308]
PMEL,[0],[0.12218245]
E4F1,[0],[0.12211119]
OPN1LW,[0],[0.12210173]
ZFP2,[0],[0.12209204]
MRPS30,[0],[0.12201317]
CCZ1B,[0],[0.12196193]
BPNT1,[0],[0.12194833]
GRAP,[0],[0.12187572]
RLN2,[0],[0.12186801]
RRP1,[0],[0.12184085]
ANXA5,[0],[0.12180383]
P2RX3,[0],[0.12176491]
CBY1,[0],[0.12165499]
PIH1D1,[0],[0.12162039]
ART4,[0],[0.1215584]
STX18,[0],[0.12155816]
MYCBPAP,[0],[0.12143753]
UCN3,[0],[0.1214223]
RNASEL,[0],[0.12141105]
ZNF593,[0],[0.12140149]
CCDC86,[0],[0.1213977]
MDH2,[0],[0.12134327]
USP20,[0],[0.12133441]
KCNA7,[0],[0.12133193]
NFATC2IP,[0],[0.12129774]
NOL10,[0],[0.12129026]
USP35,[0],[0.12102278]
NCEH1,[0],[0.12101282]
ANKRD9,[0],[0.12100264]
EIF5B,[0],[0.12093239]
PPIL6,[0],[0.12089828]
SMPD2,[0],[0.12086236]
BOLA3,[0],[0.12076394]
NME6,[0],[0.12074626]
SFR1,[0],[0.1207035]
COX7A1,[0],[0.12069567]
ZNFX1,[0],[0.12060484]
ZNF92,[0],[0.12060346]
FBXL18,[0],[0.12055415]
TYW1,[0],[0.12053468]
IP6K1,[0],[0.12050318]
ACAP1,[0],[0.12049689]
DRAP1,[0],[0.12046763]
CMSS1,[0],[0.12043734]
C2CD2,[0],[0.1203961]
UQCRQ,[0],[0.12037195]
FLT3LG,[0],[0.12036961]
PQBP1,[0],[0.12035369]
GUCA1B,[0],[0.12032218]
HYI,[0],[0.12026573]
SPRN,[0],[0.12026399]
BRF2,[0],[0.12025667]
SWSAP1,[0],[0.12024648]
MKLN1,[0],[0.12023076]
ARSJ,[0],[0.12018352]
MAFK,[0],[0.12017946]
AKT1S1,[0],[0.12015818]
UROS,[0],[0.12014965]
NUDT8,[0],[0.11996792]
AAMP,[0],[0.11991867]
C1D,[0],[0.11990813]
GLRX2,[0],[0.11988124]
MTAP,[0],[0.11982025]
FGF21,[0],[0.11973796]
BTF3L4,[0],[0.11972905]
FUZ,[0],[0.11962245]
PPP3R2,[0],[0.11958944]
KIAA0226,[0],[0.11958944]
KRT34,[0],[0.11957422]
CHCHD1,[0],[0.11955696]
SPTLC1,[0],[0.11949919]
KPNA6,[0],[0.11949709]
PAK1IP1,[0],[0.11948389]
DDX51,[0],[0.11946066]
GHDC,[0],[0.1194511]
MIEN1,[0],[0.11940929]
NOX3,[0],[0.11940578]
MRPL18,[0],[0.11932477]
PMVK,[0],[0.11928492]
GLMN,[0],[0.11914403]
SUPV3L1,[0],[0.11907649]
VRK1,[0],[0.11897992]
APOC4,[0],[0.11896934]
OXGR1,[0],[0.11894135]
LRRC8B,[0],[0.11894117]
AMY2B,[0],[0.11892616]
ZNF160,[0],[0.11888237]
RRP1B,[0],[0.11886118]
RFXAP,[0],[0.11884949]
PABPN1,[0],[0.11872651]
CABLES2,[0],[0.11865832]
UBXN7,[0],[0.11864375]
YY1AP1,[0],[0.11863406]
SNRNP70,[0],[0.11855998]
PPP2R3C,[0],[0.11853382]
IFNA14,[0],[0.1184736]
QRFP,[0],[0.11844888]
LIPT2,[0],[0.11843383]
FASTKD2,[0],[0.11841815]
IRGM,[0],[0.11841632]
FADS1,[0],[0.1184067]
NICN1,[0],[0.11839804]
RBM7,[0],[0.11838778]
PRPF38A,[0],[0.11836293]
ABTB1,[0],[0.11832061]
SYNPR,[0],[0.1183188]
ALG13,[0],[0.11826451]
UBE2E1,[0],[0.11823618]
CMTM3,[0],[0.11817082]
DUS1L,[0],[0.11815734]
MBTD1,[0],[0.11813875]
FBLIM1,[0],[0.11813462]
ZNF714,[0],[0.11806608]
RMND5B,[0],[0.11799879]
WDR83,[0],[0.11797001]
RPP14,[0],[0.11794752]
HSPBP1,[0],[0.11787816]
COASY,[0],[0.11785228]
PORCN,[0],[0.11781701]
NDUFA10,[0],[0.11777918]
AURKAIP1,[0],[0.1177578]
RABEP2,[0],[0.11772315]
OTOA,[0],[0.11771835]
DIABLO,[0],[0.11768953]
THSD1,[0],[0.11766266]
PPP1R3D,[0],[0.11764126]
MTERF3,[0],[0.11752266]
MEX3C,[0],[0.11748756]
USP43,[0],[0.11747921]
HOPX,[0],[0.11746079]
SIRT3,[0],[0.11737027]
CMTM2,[0],[0.11736237]
KXD1,[0],[0.11734006]
SCGB1A1,[0],[0.11730363]
AASDH,[0],[0.11727939]
OSGEPL1,[0],[0.11725966]
TTC37,[0],[0.11724623]
IRF2BPL,[0],[0.11708931]
UBE2E2,[0],[0.11708823]
PTP4A2,[0],[0.11706252]
MLN,[0],[0.11700679]
SVIP,[0],[0.11698604]
ZNF175,[0],[0.11697784]
TAS2R38,[0],[0.11696237]
RGS10,[0],[0.11695785]
NPFF,[0],[0.11686624]
TMEM231,[0],[0.11683761]
SSR3,[0],[0.116805]
DUSP19,[0],[0.11679453]
DPM3,[0],[0.11674739]
UBE2J1,[0],[0.1166917]
CHMP5,[0],[0.11666521]
PVALB,[0],[0.11665783]
PYURF,[0],[0.11665255]
ASIC3,[0],[0.11657002]
OTUD3,[0],[0.11653528]
SPSB3,[0],[0.11648861]
ELP2,[0],[0.11647596]
CYSTM1,[0],[0.11641006]
C1GALT1C1,[0],[0.11623514]
PDK3,[0],[0.11620129]
ULBP3,[0],[0.11618699]
NENF,[0],[0.11615376]
ACSBG2,[0],[0.11604265]
CXXC5,[0],[0.11596178]
RSPO2,[0],[0.11594287]
PTPRCAP,[0],[0.1159397]
IL17F,[0],[0.11591627]
POLR1D,[0],[0.11589795]
DOCK10,[0],[0.11589715]
CHCHD4,[0],[0.11584192]
UTP23,[0],[0.11582843]
RPP30,[0],[0.11581288]
MZT2A,[0],[0.1157698]
TNFRSF10C,[0],[0.11573234]
FOXE3,[0],[0.11565504]
RAB20,[0],[0.11561951]
ACER3,[0],[0.11560014]
ZNF738,[0],[0.11555452]
STK25,[0],[0.11555226]
FABP7,[0],[0.11554615]
MRPL44,[0],[0.11541834]
GLRX,[0],[0.1153129]
OR4M1,[0],[0.11529782]
NUS1,[0],[0.11529303]
OR56A5,[0],[0.115266]
DMWD,[0],[0.11519863]
DR1,[0],[0.11517598]
AFP,[0],[0.11517163]
WDR36,[0],[0.11516794]
TYSND1,[0],[0.1151406]
ARHGEF37,[0],[0.11510823]
FUNDC1,[0],[0.11510592]
UNKL,[0],[0.11509706]
FDXR,[0],[0.11505489]
ABHD5,[0],[0.11502422]
SGPP2,[0],[0.11501766]
OR2T6,[0],[0.11487617]
NFKBID,[0],[0.11481842]
GFM1,[0],[0.11477669]
DKK2,[0],[0.11464265]
TRIM26,[0],[0.1146421]
SCYL2,[0],[0.11461776]
ARHGEF26,[0],[0.11460588]
GCC1,[0],[0.11458535]
TMEM132A,[0],[0.11458357]
ZNF587,[0],[0.11456415]
PLCZ1,[0],[0.11453979]
EIF3F,[0],[0.11451149]
AKAP3,[0],[0.11444138]
MAP3K2,[0],[0.11444055]
YY2,[0],[0.11443881]
ZNF33A,[0],[0.11443166]
LARP4,[0],[0.11441903]
LEPROT,[0],[0.11440833]
CHMP2A,[0],[0.11434737]
IL32,[0],[0.11427405]
ARL6,[0],[0.11426469]
ARHGAP40,[0],[0.11421364]
CYSLTR1,[0],[0.11419695]
CCL1,[0],[0.11419549]
DBR1,[0],[0.11410581]
OR10X1,[0],[0.11410355]
LRR1,[0],[0.11409163]
NANOS3,[0],[0.11408786]
OR10A6,[0],[0.11399243]
RCOR3,[0],[0.11398368]
YME1L1,[0],[0.11392854]
PELO,[0],[0.11391134]
PIGF,[0],[0.11386601]
PABPC1L,[0],[0.11385184]
KBTBD8,[0],[0.11379907]
CMTR1,[0],[0.1137772]
TBC1D10B,[0],[0.11371297]
RPP21,[0],[0.11371118]
WIPF2,[0],[0.11364846]
CAPN10,[0],[0.11354635]
NDUFC1,[0],[0.11343246]
ISCU,[0],[0.11340079]
ZP4,[0],[0.11339105]
SNF8,[0],[0.11334831]
DISP2,[0],[0.11334513]
CASP8AP2,[0],[0.11333064]
RIT2,[0],[0.11331742]
CD83,[0],[0.11331472]
KANK2,[0],[0.11320347]
RGR,[0],[0.11312439]
PRICKLE3,[0],[0.1131048]
PLAC8,[0],[0.11306932]
ASAH2,[0],[0.11305449]
PGRMC1,[0],[0.11301907]
TRIM39,[0],[0.11289838]
PDCD6,[0],[0.1128819]
TOR4A,[0],[0.11287218]
MKRN1,[0],[0.11286635]
APPBP2,[0],[0.11285857]
TOMM34,[0],[0.11277618]
TIMMDC1,[0],[0.11275733]
YAF2,[0],[0.1126617]
FPR3,[0],[0.11263888]
ACTR6,[0],[0.11261149]
CCL24,[0],[0.11261139]
ARL2BP,[0],[0.1125663]
WDR41,[0],[0.11256485]
SLC35D1,[0],[0.11253427]
ACP1,[0],[0.11253317]
PNO1,[0],[0.11250668]
LSM11,[0],[0.11246672]
C18orf32,[0],[0.11245231]
S100A6,[0],[0.1123928]
CASP4,[0],[0.11239]
AGPAT5,[0],[0.11238863]
GOSR2,[0],[0.11223336]
UTS2,[0],[0.11222486]
CPPED1,[0],[0.1121887]
AKAP8,[0],[0.11215692]
THOC3,[0],[0.11215163]
MUC21,[0],[0.11209216]
OR4S1,[0],[0.11207931]
DDX10,[0],[0.11204473]
SS18,[0],[0.11194322]
RNF181,[0],[0.11193772]
FCHSD2,[0],[0.11192439]
DEFA5,[0],[0.11189064]
LY6K,[0],[0.11186815]
HECTD2,[0],[0.11183603]
UQCRHL,[0],[0.11181035]
BLOC1S5,[0],[0.11179668]
TAS2R9,[0],[0.11179429]
EIF4EBP3,[0],[0.11176477]
ZNF71,[0],[0.11176389]
KIAA2012,[0],[0.11174653]
MFHAS1,[0],[0.11172593]
PREB,[0],[0.11169189]
CARD8,[0],[0.11166802]
NAIF1,[0],[0.11160359]
OR2S2,[0],[0.11159865]
CWC25,[0],[0.1115654]
PROK1,[0],[0.11146434]
ARHGEF35,[0],[0.11146361]
ATP6V1F,[0],[0.111418]
PRSS8,[0],[0.11140569]
DRD3,[0],[0.11139719]
OR6N1,[0],[0.11136834]
OR2AP1,[0],[0.11136834]
MCMDC2,[0],[0.11126462]
DHX35,[0],[0.11125076]
NLK,[0],[0.11123755]
PSTK,[0],[0.11120746]
ZNF443,[0],[0.1111682]
KLHDC2,[0],[0.1110988]
PPT2,[0],[0.11103588]
METTL4,[0],[0.11101686]
PEX19,[0],[0.11099207]
GPR65,[0],[0.11096858]
MPV17,[0],[0.11095008]
TRAPPC2L,[0],[0.11094166]
RTN4RL2,[0],[0.11093564]
PROK2,[0],[0.11089844]
RABL2A,[0],[0.11080325]
NUDT9,[0],[0.11075472]
GABRQ,[0],[0.1107008]
CEP83,[0],[0.11070031]
CLUAP1,[0],[0.11061654]
ZNF205,[0],[0.11061298]
PTH,[0],[0.11052585]
RIOK3,[0],[0.11040364]
MAT2B,[0],[0.11035626]
TMEM179B,[0],[0.11035154]
ZSWIM7,[0],[0.11035134]
RGS21,[0],[0.11031441]
SIGIRR,[0],[0.11030182]
RABL2B,[0],[0.11029804]
PFDN6,[0],[0.11025528]
RAB2B,[0],[0.11022785]
COX7B,[0],[0.11020709]
IL18BP,[0],[0.11018646]
BTBD1,[0],[0.110158]
GPR4,[0],[0.11011627]
GPR150,[0],[0.11005078]
PPP1R10,[0],[0.11002828]
CCL22,[0],[0.10998364]
PRPF31,[0],[0.10993037]
CDKL5,[0],[0.10991161]
DOK6,[0],[0.1098989]
PRMT7,[0],[0.10987786]
TNN,[0],[0.10987372]
ZNF76,[0],[0.10979369]
GIP,[0],[0.10977848]
ZNF131,[0],[0.10973433]
NSUN6,[0],[0.1095894]
KPTN,[0],[0.10957731]
IFITM2,[0],[0.10955292]
ZNF526,[0],[0.1095067]
OR51B6,[0],[0.10939124]
SPCS1,[0],[0.10938135]
TTC5,[0],[0.10935492]
SPIDR,[0],[0.10934729]
ARHGAP11B,[0],[0.10930941]
IFNA7,[0],[0.1092673]
RNF114,[0],[0.10924274]
GPR132,[0],[0.10923783]
NHLRC3,[0],[0.10922358]
ECD,[0],[0.10914735]
TPGS2,[0],[0.10910255]
TAS2R46,[0],[0.10909599]
P2RY10,[0],[0.10906538]
PDRG1,[0],[0.10896396]
AMELX,[0],[0.10891406]
INSL5,[0],[0.10877893]
IDO2,[0],[0.10876294]
RNF126,[0],[0.10875285]
CCL26,[0],[0.10874919]
CXXC4,[0],[0.10874115]
CD274,[0],[0.10874034]
GNG10,[0],[0.10868074]
LSM1,[0],[0.10861053]
MMACHC,[0],[0.10857394]
BCKDK,[0],[0.10856652]
BAG6,[0],[0.10852847]
MANEA,[0],[0.10846226]
GLE1,[0],[0.10840805]
LONRF1,[0],[0.10839437]
LEFTY1,[0],[0.1083703]
ATP6AP1,[0],[0.10836112]
AK7,[0],[0.1083148]
LHPP,[0],[0.10823707]
SRPRB,[0],[0.108202]
FBXL14,[0],[0.10819277]
MPHOSPH6,[0],[0.10817352]
TAS2R3,[0],[0.10816556]
TBC1D25,[0],[0.10815068]
TIPIN,[0],[0.10814454]
UCN,[0],[0.10814387]
MRPL50,[0],[0.10812037]
APOF,[0],[0.10811132]
HRH2,[0],[0.10810459]
MRPS2,[0],[0.108101]
SHF,[0],[0.10809555]
PAWR,[0],[0.10805342]
MIS18A,[0],[0.10804487]
TXN2,[0],[0.10799516]
TAS2R16,[0],[0.10794229]
CLEC4C,[0],[0.10794184]
THAP1,[0],[0.10794003]
OR2A7,[0],[0.10786489]
OR5K1,[0],[0.10783381]
RNF14,[0],[0.10782965]
UCK2,[0],[0.10780802]
SCGB3A2,[0],[0.10779201]
MRPL30,[0],[0.10777915]
MUC17,[0],[0.10775908]
FAM3C,[0],[0.10775053]
ORAI1,[0],[0.10768884]
TAS2R42,[0],[0.10768733]
INTS10,[0],[0.10767562]
SAP30L,[0],[0.10767326]
NPW,[0],[0.10766559]
ABT1,[0],[0.10765166]
SMEK1,[0],[0.10764078]
GNRH2,[0],[0.10763343]
SCT,[0],[0.10762494]
PSMG2,[0],[0.10761316]
TAS2R41,[0],[0.10754016]
MIB2,[0],[0.10749543]
TNFRSF4,[0],[0.10749337]
MRPS18B,[0],[0.1074908]
CCDC68,[0],[0.10748851]
CUZD1,[0],[0.10746766]
SMAP2,[0],[0.10745244]
WDFY2,[0],[0.10740488]
TAS2R43,[0],[0.10737691]
OR11H4,[0],[0.10735636]
SNIP1,[0],[0.10734292]
BUB1B-PAK6,[0],[0.10730369]
ATP6V0C,[0],[0.10729076]
PIR,[0],[0.10728844]
CACNA2D4,[0],[0.10725619]
PPP1R2,[0],[0.10719856]
BLVRB,[0],[0.10716922]
OR12D2,[0],[0.10701369]
PNRC2,[0],[0.1070099]
PECR,[0],[0.10698922]
SRA1,[0],[0.10697874]
PRDM6,[0],[0.10692184]
OR4D11,[0],[0.10688537]
OR2J2,[0],[0.10686136]
AP5S1,[0],[0.10683108]
REXO2,[0],[0.10676217]
CITED4,[0],[0.10675403]
TAS2R13,[0],[0.10675375]
SCFD1,[0],[0.10671226]
PPIH,[0],[0.10668439]
HECTD3,[0],[0.10667921]
RIC8B,[0],[0.10667032]
RAB29,[0],[0.10662315]
CDC34,[0],[0.106617]
RASSF4,[0],[0.1065996]
ICOS,[0],[0.10657199]
FOXA3,[0],[0.10651197]
ERI1,[0],[0.10651115]
TESPA1,[0],[0.1064798]
TAS2R20,[0],[0.10642051]
CRYL1,[0],[0.1064005]
PUF60,[0],[0.10637539]
USP14,[0],[0.10635154]
KCNH4,[0],[0.10630931]
GPR27,[0],[0.10626015]
MAU2,[0],[0.10613909]
ZIC3,[0],[0.1060982]
NFX1,[0],[0.10609768]
PEX26,[0],[0.10609576]
LRP4,[0],[0.10607639]
OR4B1,[0],[0.10606385]
OR52L1,[0],[0.10604607]
DOK7,[0],[0.10604069]
OR2W1,[0],[0.10600458]
CPA3,[0],[0.10600279]
BTN3A1,[0],[0.10593406]
OR6B1,[0],[0.10587374]
RCAN3,[0],[0.10585167]
PLSCR1,[0],[0.10578234]
SCNM1,[0],[0.10575747]
HRK,[0],[0.10575502]
MAN2B2,[0],[0.10571818]
RANBP1,[0],[0.10567663]
SDSL,[0],[0.10563424]
RFK,[0],[0.10563175]
CENPB,[0],[0.10563152]
AKR7A2,[0],[0.10559733]
RNASEH2B,[0],[0.10558154]
SDF2,[0],[0.10553572]
RABIF,[0],[0.10552786]
TPT1,[0],[0.1055005]
SARM1,[0],[0.10546066]
TSHB,[0],[0.10543521]
BOD1,[0],[0.1054026]
S100A13,[0],[0.10533875]
MMADHC,[0],[0.1053125]
OR1J2,[0],[0.10525368]
TAS2R14,[0],[0.10524903]
FBXO43,[0],[0.10517415]
DMXL1,[0],[0.10516233]
GID8,[0],[0.10514284]
ACOT8,[0],[0.10508708]
MVD,[0],[0.10508119]
TRAPPC2,[0],[0.1049985]
KANSL3,[0],[0.10490169]
NDUFS8,[0],[0.10486195]
UXT,[0],[0.10485725]
PRPF18,[0],[0.10485338]
ANKRA2,[0],[0.10484339]
RPP25L,[0],[0.10478976]
B3GNTL1,[0],[0.10478541]
OTUD5,[0],[0.10478406]
KRT36,[0],[0.10476414]
CYSLTR2,[0],[0.10469225]
SHISA5,[0],[0.10468849]
PGAM5,[0],[0.10465669]
ADM2,[0],[0.10461244]
ZNF595,[0],[0.10460543]
CCDC97,[0],[0.10460345]
TDRD12,[0],[0.10456593]
IFNA10,[0],[0.10455529]
IFIT3,[0],[0.10451378]
NIPA1,[0],[0.104399]
OR11A1,[0],[0.10434813]
THOC7,[0],[0.10430319]
UQCC2,[0],[0.10425268]
OR10A7,[0],[0.10425071]
RAB2A,[0],[0.10422441]
C8G,[0],[0.1041734]
MRI1,[0],[0.10415655]
RPS10,[0],[0.10413698]
SEC62,[0],[0.10412716]
STK38,[0],[0.10409284]
COMMD4,[0],[0.10406672]
PNOC,[0],[0.10406655]
CLK3,[0],[0.10406337]
MSL1,[0],[0.10397171]
RNF169,[0],[0.1039514]
GPBAR1,[0],[0.1039342]
COIL,[0],[0.10391072]
BOLA2,[0],[0.10390529]
SGCZ,[0],[0.10386301]
OR5H6,[0],[0.10383237]
ZNF211,[0],[0.10379342]
EIF3H,[0],[0.10378879]
OR4C13,[0],[0.10378146]
TMEM199,[0],[0.10373674]
HAUS4,[0],[0.10367593]
ATP6V1G1,[0],[0.10366376]
USP27X,[0],[0.1036212]
DCPS,[0],[0.10361181]
SLC25A17,[0],[0.10360122]
ZNF133,[0],[0.10331979]
CTIF,[0],[0.10322142]
ZNF326,[0],[0.10321097]
OR6Q1,[0],[0.10320642]
UBE2Q1,[0],[0.10311922]
OR5J2,[0],[0.10308509]
OR4A15,[0],[0.10308509]
PPP6R2,[0],[0.10307432]
PEF1,[0],[0.10304716]
NHLRC1,[0],[0.10303824]
MRPL54,[0],[0.10299879]
MAF1,[0],[0.10298383]
PPP1R3F,[0],[0.10297772]
TRMT10C,[0],[0.10295665]
PANK2,[0],[0.10294536]
ENDOG,[0],[0.10292762]
UBE2K,[0],[0.10288899]
DDX19B,[0],[0.10285218]
C17orf49,[0],[0.10277405]
VBP1,[0],[0.10272155]
OR8G5,[0],[0.10269164]
MFAP3,[0],[0.10268206]
NAGS,[0],[0.10268119]
ACAP2,[0],[0.10267809]
PGA4,[0],[0.10261597]
TMEM126B,[0],[0.10260977]
SLC22A12,[0],[0.10259858]
TAS2R30,[0],[0.10259258]
TAS2R40,[0],[0.10255156]
SLAMF1,[0],[0.10255072]
LTN1,[0],[0.10254134]
TAS2R60,[0],[0.10252837]
OR5A1,[0],[0.10252291]
GPR68,[0],[0.10251092]
CAMK2N2,[0],[0.10248538]
MRPL33,[0],[0.10248073]
TSC22D3,[0],[0.10246369]
OR8I2,[0],[0.10246009]
IPPK,[0],[0.10243642]
UBE2E3,[0],[0.10243291]
FOLR3,[0],[0.1024316]
TAS2R8,[0],[0.10241932]
SCFD2,[0],[0.10240536]
AMMECR1,[0],[0.10232289]
DNAJA2,[0],[0.10228387]
RGL2,[0],[0.10218244]
ALDH16A1,[0],[0.10210899]
SEC11A,[0],[0.10205345]
NOP10,[0],[0.10204095]
KLK2,[0],[0.10203712]
ACKR1,[0],[0.10200062]
ACSM3,[0],[0.10198852]
OR12D3,[0],[0.10193009]
UFC1,[0],[0.10192802]
UBE3D,[0],[0.10189517]
TIMM8A,[0],[0.10186797]
NDUFA7,[0],[0.10186]
UPB1,[0],[0.10184328]
GPR176,[0],[0.10184063]
TAS2R31,[0],[0.10181774]
CORT,[0],[0.10181573]
NUCB1,[0],[0.10178388]
FRMPD3,[0],[0.10177506]
SHANK2,[0],[0.10175531]
